"","Application_Id","Claim_Id","Claim_text","No_sentences","No_words","No_complex_words","No_characters","Percent_complex_words","Av_w_sentence","Av_syllable_w","Flesch_Kincaid_Reading","Flesch_Kincaid_Grade","Gunning_Fog","SMOG","Coleman_Liau","ARI","Lexical_density","Granted"
"141",11619344,12,"The method of claim 11, further comprising the step of terminating said precharge phase by a clock edge",1,18,3,103,0.166666666666667,18,0.165714285714286,174.545571428571,-6.61457142857143,7.26666666666667,13.0238667986669,17.8872222222222,14.5216666666667,NA,1
"142",11619344,13,"The method of claim 12, wherein said precharge phase lasts for approximately one-hall oi said read cycle",1,17,3,104,0.176470588235294,17,0.171428571428571,175.077142857143,-6.93714285714286,6.87058823529412,13.0238667986669,20.2152941176471,15.8841176470588,NA,1
"143",11619344,14,"The method of claim 11, wherein said pr'ccharge phase is internally timed out prior to a subsequent clock edge",1,19,2,110,0.105263157894737,19,0.171428571428571,173.047142857143,-6.15714285714286,7.64210526315789,11.2081432601887,18.2842105263158,15.3384210526316,NA,1
"144",11619344,15,"The method of claim 14, wherein said precharge phase is less than one-half of said read cycle.",1,17,2,94,0.117647058823529,17,0.142857142857143,177.494285714286,-7.27428571428571,6.84705882352941,11.2081432601887,16.7505882352941,13.1135294117647,NA,1
"145",11619344,16,"An integrated circuit, comprising: a read only memory device, comprising: one or more transistors; and a circuit to read said one or more transistors during a read cycle, wherein said read cycle positions a prechar ge phase prior to an evaluation phase",1,42,9,252,0.214285714285714,42,0.434285714285714,127.464428571429,5.91457142857143,16.8857142857143,20.2673388243366,19.5328571428571,27.83,NA,1
"146",11619344,17,"The integrated circuit of claim 16, wherein said precharge phase is terminated by a clock edge",1,16,3,94,0.1875,16,0.16,177.059,-7.462,6.475,13.0238667986669,18.785,14.24125,NA,1
"147",11619344,18,"The integrated circuit of claim 17, wherein said precharge phase lasts for approximately (me—hall of said read cycle",1,18,3,118,0.166666666666667,18,0.188571428571429,172.611857142857,-6.34485714285714,7.26666666666667,13.0238667986669,22.7955555555556,18.4466666666667,NA,1
"148",11619344,19,"The integrated circuit of claim 16. wherein said precharge phase is internally timed out prior to a subsequent clock edge",2,20,4,121,0.2,10,0.2,179.765,-9.33,4.08,11.2081432601887,19.8045,12.0655,NA,1
"149",11619344,20,"The integrated circuit of claim 19, wherein said precharge phase is less than one- half of said read cycle .12.",2,20,2,111,0.1,10,0.171428571428571,182.182142857143,-9.66714285714286,4.04,8.84184627477888,16.8595,9.7105,NA,1
"150",11693111,1,"An isolated BoNT/A peptide of SEQ ID NO: 1 having a length of at most 30 amino acids, said BoNT/A peptide comprising an amino acid sequence selected from the group consisting of amino aCIdS 491—509 of SEQ ID NO: 1, amino aCids 519—537 of SEQ ID NO 1, amino acids 533—551 of SEQ ID NO: 1, amino acids 547—565 of SEQ ID NO: 1, amino acids 589-607 of SEQ ID NO: 1, amino acids 631-649 of SEQ ID NO: 1, amino acids 673-691 of SEQ ID NO: 1, 715-733 of SEQ ID NO: 1, amino acids 743-761 of SEQ ID NO: 1, amino acids 771-789 of SEQ ID NO: 1, amino acids 785-803 of SEQ ID NO: 1, amino acids 813—831 of SEQ ID NO: 1 and a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 491-509 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino aCids 519—537 of SEQ ID NO: 1, 1—4 conservative amino acid substitutions to amino acids 533-551 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 589-607 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 631-649 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino aCids 673—691 of SEQ ID NO: 1, 1—4 conservative amino acid substitutions to amino acids 715-733 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 743-761 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 771-789 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 785-803 of SEQ ID NO: 1 or 1-4 conservative amino aCid substitutions to amino acids 813—831",1,308,75,1730,0.243506493506494,308,3.12571428571429,-370.220428571429,141.413428571429,123.297402597403,52.6029339933343,17.2824675324675,159.025519480519,NA,1
"151",11693111,2,"The BoNT/A peptide of claim 1, comprising an amino acid sequence selected from the group consisting of amino acids 547-565 of SEQ ID NO: 1, amino acids 589-607 of SEQ ID NO: 1, amino aCids 743—761 of SEQ ID NO: 1, amino acids 785—803 of SEQ ID NO: 1 and a conservative BoNT/A amino acid sequence variant thereof, wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino aCids 589—607 of SEQ ID NO: 1, 1—4 conservative amino acid substitutions to amino acids 743—761 of SEQ ID NO: 1 or 1—4 conservative amino acid substitutions to amino acids 785-803 of SEQ ID NO: 1. 71 of 77 *** PAGE 2 *** Patent Application 17525 DIV3 (BOT) Atassi, BoNT/A Peptides and Methods of Predicting and Reducing lmmunoresistance to Botulinum Toxin Therapy",2,150,41,892,0.273333333333333,75,1.6,-4.64999999999995,32.54,30.1093333333333,28.9946588572913,19.2218666666667,44.0788,NA,1
"152",11693111,3,"The BoNT/A peptide of claim 2, comprising an amino acid sequence selected from the group consisting of amino acids 547-565 of SEQ ID NO: 1, amino acids 785-803 of SEQ ID NO: 1 and a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1 or 1-4 conservative amino acid substitutions to amino acids 785-803 of SEQ ID NO: 1.",1,80,23,477,0.2875,80,0.868571428571429,52.1538571428572,25.8591428571429,32.115,30.5264686692719,19.315375,46.653375,NA,1
"153",11693111,4,"The BoNT/A peptide of claim 1, comprising amino aCIds 547—565 of SEQ ID NO: 1 or a conservative BoNT/A amino aCId sequence variant thereof, wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1.",1,47,14,294,0.297872340425532,47,0.537142857142857,113.687714285714,9.07828571428572,18.9191489361702,24.5042392977917,21.0374468085106,31.5325531914894,NA,1
"154",11693111,5,"The BoNT/A peptide of claim 1, comprising amino aCIds 743—761 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 743-761 of SEQ ID NO: 1.",1,47,14,294,0.297872340425532,47,0.537142857142857,113.687714285714,9.07828571428572,18.9191489361702,24.5042392977917,21.0374468085106,31.5325531914894,NA,1
"155",11693111,6,"The BoNT/A peptide of claim 1, comprising amino aCIds 785—803 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 785-803 of SEQ ID NO: 1.",1,47,14,294,0.297872340425532,47,0.537142857142857,113.687714285714,9.07828571428572,18.9191489361702,24.5042392977917,21.0374468085106,31.5325531914894,NA,1
"156",11693111,7,"The BoNT/A peptide of any of Claims 1—6, wherein said BoNT/A peptide has a length of at most 25 amino acids.",1,21,3,110,0.142857142857143,21,0.182857142857143,170.050285714286,-5.24228571428571,8.45714285714286,13.0238667986669,15.0380952380952,13.7414285714286,NA,1
"157",11693111,8,"An isolated BoNT/A peptide of SEQ ID NO: 1 consisting essentially of an amino acid sequence selected from the group consisting of amino acids 491-509 of SEQ ID NO: 1, amino acids 519-537 of SEQ ID NO: 1, amino acids 533-551 of SEQ ID NO: 1, amino acids 547-565 of SEQ ID NO: 1, amino acids 589-607 of SEQ ID NO: 1, amino acids 631-649 of SEQ ID NO: 1, amino acids 659-677 of SEQ ID NO: 1, amino acids 673-691 of SEQ ID NO: 1, 715-733 of SEQ ID NO: 1, amino acids 743-761 of SEQ ID NO: 1, amino acids 771-789 of SEQ ID NO: 1, amino acids 785-803 of SEQ ID NO: 1, amino acids 813-831 of SEQ ID NO: 1, amino acids 827-845 of SEQ ID NO: 1 and a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 491-509 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 519-537 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 533-551 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 589-607 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 631-649 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 659-677 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 673-691 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 715-733 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 743-761 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 771-789 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 785-803 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 813-831 or 1-4 conservative amino acid substitutions to amino acids 827-845 of SEQ ID NO: 1. ",2,342,84,1903,0.245614035087719,171,3.48,-261.138,92.164,68.4982456140351,40.1519272826374,16.972134502924,90.2779824561403,NA,1
"158",11693111,9,"The BoNT/A peptide of claim 8, wherein said BoNT/A peptide is amino acids 547-565 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1.",1,51,14,314,0.274509803921569,51,0.571428571428571,106.727142857143,11.0428571428571,20.5098039215686,24.5042392977917,20.4580392156863,33.0688235294118,NA,1
"159",11693111,10,"The BoNT/A peptide of claim 8, wherein said BoNT/A peptide is amino acids 589-607 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 consewative amino acid substitutions to amino acids 589-607 of SEQ ID NO: 1.",1,51,14,313,0.274509803921569,51,0.571428571428571,106.727142857143,11.0428571428571,20.5098039215686,24.5042392977917,20.3425490196078,32.9764705882353,NA,1
"160",11693111,11,"The BoNT/A peptide of claim 8, wherein said BoNT/A peptide is amino acids 659-677 of SEQ ID NO 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 consen/ative amino acid substitutions to amino acids 659-677 of SEQ ID NO: 1.",1,51,14,313,0.274509803921569,51,0.571428571428571,106.727142857143,11.0428571428571,20.5098039215686,24.5042392977917,20.3425490196078,32.9764705882353,NA,1
"161",11693111,12,"The BoNT/A peptide of claim 8, wherein said BoNT/A peptide is amino acids 743-761 of SEQ ID NO 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 conservative amino acid substitutions to amino acids 743-761 of SEQ ID NO: 1. 73 of 77 *** PAGE 4 *** Patent Application 13. 14. 15. 16. 17. 17525 DIV3 (BOT) Atassi, BoNT/A Peptides and Methods of Predicting and Reducing lmmunoresistance to Botulinum Toxin Therapy",7,82,22,500,0.268292682926829,11.7142857142857,0.897142857142857,119.046714285714,-0.435142857142857,4.79303135888502,13.256716698908,20.0890243902439,13.1466550522648,NA,1
"162",11693111,13,"The BoNT/A peptide of claim 8, wherein said BoNT/A peptide is amino acids 785-803 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 785—803 of SEQ ID NO: 1.",1,51,14,314,0.274509803921569,51,0.571428571428571,106.727142857143,11.0428571428571,20.5098039215686,24.5042392977917,20.4580392156863,33.0688235294118,NA,1
"163",11693111,14,"An isolated BoNT/A peptide of SEQ ID NO: 1 having a length of at most 30 amino acids, said BoNT/A peptide comprising an amino acid sequence selected from the group consisting of amino acids 554-564 of SEQ ID NO: 1, amino acids 593-602 of SEQ ID NO: 1, amino acids 666-676 of SEQ ID NO: 1, amino acids 748-757 of SEQ ID NO: 1, amino acids 785-794 of SEQ ID NO: 1 and a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 554-564 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 593-602 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 666-676 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 748-757 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 785-794 of SEQ ID NO: 1. ",2,160,41,906,0.25625,80,1.65714285714286,-14.5592857142857,35.1642857142857,32.1025,28.9946588572913,17.548375,45.240375,NA,1
"164",11693111,15,"The BoNT/A peptide of claim 14, comprising amino acids 554-564 of SEQ ID NO: 1, or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 554-564 of SEQ ID NO: 1.",1,47,14,294,0.297872340425532,47,0.537142857142857,113.687714285714,9.07828571428572,18.9191489361702,24.5042392977917,21.0374468085106,31.5325531914894,NA,1
"165",11693111,16,"The BoNT/A peptide of claim 14, comprising amino acids 593-602 of SEQ ID NO: 1, or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 593—602 of SEQ ID NO 1",1,47,14,294,0.297872340425532,47,0.537142857142857,113.687714285714,9.07828571428572,18.9191489361702,24.5042392977917,21.0374468085106,31.5325531914894,NA,1
"166",11693111,17,"The BoNT/A peptide of claim 14, comprising amino acids 666-676 of SEQ ID NO: 1, or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 666—676 of SEQ ID NO 1 74 of 77 *** PAGE 5 *** Patent Application 17525 DIV3 (BOT) Atassi, BoNT/A Peptides and Methods of Predicting and Reducing Immunoresistance to Botulinum Toxin Therapy",1,73,22,461,0.301369863013699,73,0.84,61.676,22.792,29.3205479452055,29.9242551590955,21.3916438356164,44.8139726027397,NA,1
"167",11693111,18,"The BoNT/A peptide of claim 14, comprising amino acids 748—757 of SEQ ID NO 1, or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 748-757 of SEQ ID NO: 1.",1,47,14,295,0.297872340425532,47,0.537142857142857,113.687714285714,9.07828571428572,18.9191489361702,24.5042392977917,21.1627659574468,31.6327659574468,NA,1
"168",11693111,19,"The BoNT/A peptide of claim 14, comprising amino acids 785—794 of SEQ ID NO 1, or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 785-794 of SEQ ID NO: 1.",1,47,14,295,0.297872340425532,47,0.537142857142857,113.687714285714,9.07828571428572,18.9191489361702,24.5042392977917,21.1627659574468,31.6327659574468,NA,1
"169",11693111,20,"The BoNT/A peptide of any of Claims 14—19, wherein said BoNT/A peptide has a length of at most 20 amino acids. ",2,21,3,113,0.142857142857143,10.5,0.182857142857143,180.707785714286,-9.33728571428571,4.25714285714286,10.1257567015968,15.8652380952381,9.16428571428571,NA,1
"170",11693111,21,"An isolated BoNT/A peptide of SEQ ID NO: 1 consisting essentially of an amino acid sequence selected from the group consisting of amino acids 554-564 of SEQ ID NO: 1, amino acids 593-602 of SEQ ID NO: 1, amino acids 666-676 of SEQ ID NO: 1, amino acids 748-757 of SEQ ID NO: 1, amino acids 785-794 of SEQ ID NO: 1, and a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 554-564 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 593-602 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 666-676 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 748-757 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 785-794 of SEQ ID NO: 1. ",2,150,40,859,0.266666666666667,75,1.57714285714286,-2.71628571428568,32.2702857142857,30.1066666666667,28.6772780172285,17.9260666666667,43.0426,NA,1
"171",11693111,22,"The BoNT/A peptide of claim 21, wherein said BoNT/A peptide is amino acids 554-564 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 conservative amino acid substitutions to amino acids 554—564 of SEQ ID NO: 1.",1,51,14,317,0.274509803921569,51,0.571428571428571,106.727142857143,11.0428571428571,20.5098039215686,24.5042392977917,20.8045098039216,33.3458823529412,NA,1
"172",11693111,23,"The BoNT/A peptide of claim 21, wherein said BoNT/A peptide is amino acids 593-602 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 conservative amino acid substitutions to amino acids 593—602 of SEQ ID NO: 1. 75 of 77 *** PAGE 6 *** Patent Application 17525 DIV3 (BOT) Atassi. BoNT/A Peptides and Methods of Predicting and Reducing lmmunoresistance to Botulinum Toxin Therapy",3,77,22,484,0.285714285714286,25.6666666666667,0.868571428571429,107.30219047619,4.66914285714286,10.3809523809524,18.5992900440816,21.2111688311688,21.0090476190476,NA,1
"173",11693111,24,"The BoNT/A peptide of claim 21, wherein said BoNT/A peptide is amino acids 666—676 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 666-676 of SEQ ID NO: 1.",1,51,14,315,0.274509803921569,51,0.571428571428571,106.727142857143,11.0428571428571,20.5098039215686,24.5042392977917,20.5735294117647,33.1611764705882,NA,1
"174",11693111,25,"The BoNT/A peptide of claim 21, wherein said BoNT/A peptide is amino acids 748—757 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 748-757 of SEQ ID NO: 1.",1,51,14,315,0.274509803921569,51,0.571428571428571,106.727142857143,11.0428571428571,20.5098039215686,24.5042392977917,20.5735294117647,33.1611764705882,NA,1
"175",11693111,26,"The BoNT/A peptide of claim 21, wherein said BoNT/A peptide is amino acids 785—794 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 785-794 of SEQ ID NO: 1. 76 of 77",2,54,14,324,0.259259259259259,27,0.588571428571429,129.636857142857,1.88514285714286,10.9037037037037,18.2436059462756,19.5288888888889,20.33,NA,1
"176",10892395,1,"A method of calibrating level sensors of at least two lithographic projection apparatus to correct machine to machine level sensor process dependency, said method comprising: using a ﬁrst lithographic apparatus, measuring a ﬁrst set of leveling data for a reference substrate, using the ﬁrst lithographic apparatus, measuring a second set of leveling data for a substrate processed according to a ﬁrst process; using a second lithographic apparatus, measuring a third set of leveling data for a reference substrate; using the second lithographic apparatus, measuring a fourth set of leveling data for a substrate processed according to the ﬁrst process; and based on the ﬁrst, second, third and fourth sets of leveling data, calculating a set of level sensor parameters corresponding to machine to machine level sensor differences for the ﬁrst process, wherein the machine to machine level sensor differences are measured and stored as intraﬁeld values.",1,146,46,969,0.315068493150685,146,1.66857142857143,-82.5161428571429,61.0391428571429,58.5260273972603,41.87483034542,23.2897945205479,82.830205479452,NA,1
"177",10892395,2,"The method according to claim 1, wherein said measuring a second set of leveling data is performed using an air gauge sensor. ",2,22,4,126,0.181818181818182,11,0.211428571428571,177.783142857143,-8.80514285714286,4.47272727272727,11.2081432601887,17.9063636363636,11.0454545454545,NA,1
"178",10892395,3,"The method according to claim 1, wherein said measuring a second set of leveling data is performed using an off-line measurement tool in addition to the ﬁrst lithographic apparatus.",1,29,9,183,0.310344827586207,29,0.314285714285714,150.811428571429,-0.571428571428571,11.7241379310345,20.2673388243366,21.3575862068965,22.791724137931,NA,1
"179",10892395,4,"The method according to claim 1, wherein said measuring a ﬁrst set of leveling data for a reference substrate includes measuring a ﬁrst set of leveling data for a bare substrate.",1,31,9,182,0.290322580645161,31,0.314285714285714,148.781428571429,0.208571428571429,12.5161290322581,20.2673388243366,18.7703225806452,21.7222580645161,NA,1
"180",10892395,5,"The method according to claim 1, wherein said measuring a ﬁrst set of leveling data for a reference substrate includes measuring a ﬁrst set of leveling data for a substrate having a calibration resist thereon.",1,35,10,213,0.285714285714286,35,0.365714285714286,140.370571428571,2.37542857142857,14.1142857142857,21.1943899229434,20.0362857142857,24.7337142857143,NA,1
"181",10892395,6,"The method according to claim 1 wherein said measuring a fust set of leveling data for a reference substrate includes measuring a ﬁrst set of leveling data for a substrate that has been processed according to a second process, and wherein said method comprises characterizing a machine to machine process dependency of the second process.",1,55,16,340,0.290909090909091,55,0.582857142857143,101.700285714286,12.7377142857143,22.1163636363636,25.9800850991155,20.6054545454545,35.1863636363636,NA,1
"182",10892395,7,"The method according to claim 1 further comprising: using a third apparatus, measuring a ﬁﬁh set of leveling data for a reference substrate; using the third apparatus, measuring a sixth set of leveling data for a substrate processed according to the ﬁrst process performing additional measurements; and based on the ﬁﬁh and sixth sets of leveling data, and based on the ﬁrst and second sets of leveling data and/or the third and fourth sets of leveling data, calculating a set of level sensor parameters corresponding to machine to machine level sensor differences for the ﬁrst process.",1,96,25,600,0.260416666666667,96,0.994285714285714,25.2784285714286,33.5825714285714,38.5041666666667,31.6928313738944,21.009375,56.0075,NA,1
"183",10892395,8,"The method according to claim 1, wherein said measuring comprises taking a plurality of intraﬁeld measurements at each of a plurality of locations on the corresponding substrate.",1,27,10,180,0.37037037037037,27,0.308571428571429,153.324857142857,-1.41885714285714,10.9481481481481,21.1943899229434,23.4555555555556,23.47,NA,1
"184",10892395,9,"The method according to claim 1, wherein said measuring comprises taking a plurality of measurements at each measured point on the measured substrates, and wherein the substrates are alternated between measurements.",1,31,11,215,0.354838709677419,31,0.36,144.914,0.748,12.541935483871,22.0761359159421,25.0403225806452,26.7361290322581,NA,1
"185",10892395,10,"The method according to claim 1, wherein said measuring comprises maintaining the substrate on a chuck during measurements and reloading the substrate onto the chuck between measurements.",1,27,9,187,0.333333333333333,27,0.297142857142857,154.291714285714,-1.55371428571428,10.9333333333333,20.2673388243366,24.9825925925926,24.6911111111111,NA,1
"186",10892395,11,"The method according to claim 1, wherein said measuring comprises using a level sensor of the corresponding lithographic apparatus, each of said level sensors having a respective spot size and each of said respective spot sizes being substantially the same size. ",2,41,9,263,0.219512195121951,20.5,0.44,148.8035,-2.403,8.28780487804878,15.247664890283,21.9675609756098,19.0329268292683,NA,1
"187",10892395,12,"A device manufacturing method using a lithographic apparatus, said method comprising: imaging a patterned beam of radiation onto a target area of a substrate having a layer of radiation sensitive material; and prior to said imaging, determining and providing a set of process dependent parameters for adjusting the imaging, said determining including: using a ﬁrst lithographic apparatus, measuring a ﬁrst set of leveling data for a reference substrate, using the ﬁrst lithographic apparatus, measuring a second set of leveling data for a substrate processed according to a ﬁrst process; using a second lithographic apparatus, measuring a third set of leveling data for the reference substrate; using the second lithographic apparatus, measuring a fourth set of leveling data for a substrate processed according to the ﬁrst process; and based on the ﬁrst, second, third and fourth sets of leveling data, calculating a set of level sensor parameters corresponding to machine to machine level sensor differences for the ﬁrst process, wherein the machine to machine level sensor differences are measured and stored as intraﬁeld values.",1,173,59,1148,0.341040462427746,173,1.99428571428571,-137.476571428571,75.4125714285714,69.3364161849711,47.00953675717,23.2833526011561,96.3247976878613,NA,1
"188",10892395,13,"A device manufactured according to the method of claim 12.",1,10,3,58,0.3,10,0.108571428571429,187.499857142857,-10.4088571428571,4.12,13.0238667986669,18.332,10.888,NA,1
"189",10892395,14,"A lithographic system comprising: a radiation system conﬁgured to provide a beam of radiation; a support structure conﬁgured to support a patterning structure, the patterning structure being conﬁgured to pattern the beam according to a desired pattern; a substrate table conﬁgured to hold a substrate; a projection system conﬁgured to project the patterned beam onto a target portion of the substrate; in a ﬁrst lithographic apparatus, means for measuring a ﬁrst set of leveling data for a reference substrate; in the ﬁrst lithographic apparatus, means for measuring a second set of leveling data for a substrate processed according to a ﬁrst process; in a second lithographic projection apparatus, means for measuring a third set of leveling data for a reference substrate; in the second lithographic projection apparatus, means for measuring a fourth set of leveling data for a substrate processed according to the ﬁrst process; and a processor conﬁgured to calculate, based on the ﬁrst, second, third and fourth sets of leveling data, a set of level sensor parameters corresponding to machine to machine level sensor differences for the ﬁrst process, wherein the machine to machine level sensor differences are measured and stored as intraﬁeld values.",1,196,64,1282,0.326530612244898,196,2.14285714285714,-173.390714285714,86.1357142857143,78.530612244898,48.8310701982311,22.7238775510204,107.377244897959,NA,1
"190",10892395,15,"The lithographic system according to claim 14, wherein the ﬁrst lithographic apparatus comprises an air gauge sensor.",1,17,5,119,0.294117647058824,17,0.194285714285714,173.143428571429,-6.66742857142857,6.91764705882353,15.9031890086143,25.4123529411765,20.04,NA,1
"191",10892395,16,"The lithographic system according to claim 14, wherein at least one of said means for measuring includes a level sensor using radiation having a wavelength less than about nine hundred ﬁfty (950) nanometers.",1,33,7,209,0.212121212121212,33,0.337142857142857,144.817714285714,1.25828571428572,13.2848484848485,18.2436059462756,21.4942424242424,24.9,NA,1
"192",10892395,17,"A method of calibration, said method comprising: using a ﬁrst sensor of a ﬁrst lithographic apparatus, measuring a first set of surface position data for a reference substrate, using the ﬁrst sensor, measuring a second set of surface position data for a substrate processed according to a ﬁrst process; using a second sensor of a second lithographic apparatus, measuring a third set of surface position data for a reference substrate; using the second sensor, measuring a fourth set of surface position data for a substrate processed according to the ﬁrst process; and based on the ﬁrst, second, third and fourth sets of surface position data, calculating a plurality of distances between a measurement error of the ﬁrst sensor corresponding to the ﬁrst process and a measurement error of the second sensor corresponding to the ﬁrst process, wherein each of said plurality of distances is associated with a corresponding location, all of the corresponding locations being within the same exposure ﬁeld of the second lithographic apparatus.",1,165,47,1059,0.284848484848485,165,1.79428571428571,-112.436571428571,69.9325714285714,66.1139393939394,42.2937152796118,22.0012727272727,91.2996363636364,NA,1
"193",10892395,18,"The method of calibration according to claim 17, wherein said measuring a ﬁrst set of surface position data and said measuring a third set of surface position data are performed for the same reference substrate.",1,35,11,213,0.314285714285714,35,0.371428571428571,139.887142857143,2.44285714285714,14.1257142857143,22.0761359159421,20.0362857142857,24.7337142857143,NA,1
"194",10892395,19,"The method of calibration according to claim 17, wherein said measuring a third set of surface position data and said measuring a fourth set of surface position data are performed for the same processed substrate.",1,35,11,213,0.314285714285714,35,0.365714285714286,140.370571428571,2.37542857142857,14.1257142857143,22.0761359159421,20.0362857142857,24.7337142857143,NA,1
"195",10892395,20,"The method of calibration according to claim 17, wherein said measuring a second set of surface position data is performed using an air gauge sensor.",1,25,6,149,0.24,25,0.257142857142857,159.705714285714,-2.80571428571429,10.096,17.1224134031937,19.2924,19.1416,NA,1
"196",10892395,21,"The method of calibration according to claim 17, wherein said measuring a ﬁrst set of surface position data for a reference substrate includes measuring a ﬁrst set of surface position data for a bare substrate.",1,35,12,214,0.342857142857143,35,0.377142857142857,139.403714285714,2.51028571428572,14.1371428571429,22.9186335973337,20.2045714285714,24.8682857142857,NA,1
