"","Application_Id","Claim_Id","Claim_text","No_sentences","No_words","No_complex_words","No_characters","Percent_complex_words","Av_w_sentence","Av_syllable_w","Flesch_Kincaid_Reading","Flesch_Kincaid_Grade","Gunning_Fog","SMOG","Coleman_Liau","ARI","Lexical_density","Granted"
"79",12036253,3," The panel as in Claim 2 wherein both ofthe locking members are integraily formed with the prismatic member so as to form a closed double U‹ shaped belt.",1,1,0,153,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,885.07,699.7,NA,"0"
"80",12036253,4," The panel as in Claim 1 wherein the locking members are sheet metal clips. ",2,15,0,76,0,7.5,0.170731707317073,184.778597560976,-10.6503658536585,3,3.1291,14.0026666666667,6.184,NA,"0"
"81",12036253,5," The panel as in Claim 1 wherein the locking members are clipping ties, the clipping ties having a plurality of protrusions thereon for engaging the channels and retaining the clipping ties therein. ",2,33,4,199,0.121212121212121,16.5,0.439024390243902,152.946036585366,-3.97451219512195,6.64848484848485,11.2081432601887,19.700303030303,15.2227272727273,NA,"0"
"82",12036253,6," The panel as in Claim 1 wherein at least one of the truss members is a ladder truss member having a pair of spaced‹apart elongated parallel first ladder truss bars and a plurality of spaced apart elongated second ladder truss bars extending therebetween in perpendicular relationship to the first ladder truss bars to form a ladder configuration",1,1,0,346,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,2021.84,1608.73,NA,"0"
"83",12036253,7," The panel as in Claim 1 wherein at least one of the truss members is a warren truss member having a pair of spaced~apart elongated parallel _rst warren truss bars and a second warren truss bar extending at an angle therebetween in a zigzag configuration.",1,46,6,255,0.130434782608696,46,0.609756097560976,108.559634146341,9.54512195121951,18.4521739130435,17.1224134031937,16.8445652173913,27.6797826086957,NA,"0"
"84",11143716,1," (original)A semiconductor device comprising: (a) an SOl substrate having a SOI layer formed on a supporting substrate through a BOX layer; A(b) a _rst region formed in said SOI layer and having a first conductivity type; (c) a second region formed in said SOI layer and having a second conductivity type; (d) a first MISFET formed in said first region of said SOI layer and having a channel with said second conductivity type; and (e) a second MISFET formed in said second region of said SOI layer and having a channel with said first conductivity type. wherein said BOX layer in said _rst region has a fixed charge.",2,109,11,617,0.100917431192661,54.5,1.41463414634146,31.8394512195122,22.3576829268293,21.8403669724771,16.5266775795477,17.5351376146789,32.4811926605505,NA,"0"
"85",11143716,2,"(original) The semiconductor device according to claim 1, wherein the _xed charge is nitrogen.",1,14,5,94,0.357142857142857,14,0.235772357723577,172.678658536585,-7.34788617886179,5.74285714285714,15.9031890086143,23.7257142857143,17.1942857142857,NA,"0"
"86",11143716,3,"(original) The semiconductor device according to claim 2, wherein said BOX layer in said first region contains oxynitride silicon.",1,19,6,130,0.315789473684211,19,0.317073170731707,160.725609756098,-4.43853658536585,7.72631578947368,17.1224134031937,24.4842105263158,20.2963157894737,NA,"0"
"87",11143716,4," (original)The semiconductor device according to claim 1, wherein said fixed charge is indium. ",2,14,4,95,0.285714285714286,7,0.24390243902439,179.095853658537,-9.98195121951219,2.91428571428571,11.2081432601887,24.125,14.0307142857143,NA,"0"
"88",11143716,5,"(original) The semiconductor device according to claim 4, wherein said BOX layer in said first region contains indium oxide silicon. ",2,20,6,133,0.3,10,0.317073170731707,169.860609756098,-7.94853658536585,4.12,13.0238667986669,23.3385,14.8915,NA,"0"
"89",11143716,6," (original) A semiconductor device comprising: (a) a SOl substrate having a 80] layer formed on a supporting substrate through a BOX layer; (b) a first region formed in said SOl layer and having a first conductivity type; (c) a second region formed in said SOI layer and having a second conductivity type; ~ (d) a first MISFET formed in said first region of said SOI layer and having a channel with said second conductivity type; (e) a second MISFET formed in said second region of said SOl layer and having a channel with said first conductivity type; and (f) a fixed charge induced in said BOX layer under said second region, wherein each gate electrode of said first and second MlSFETs is made of such a gate material that a predetermined threshold voltage can be obtained in said first MlSFET. ",2,141,17,798,0.120567375886525,70.5,1.84552845528455,-20.8542073170731,33.6822357723577,28.2482269503546,19.7844743578462,17.5306382978723,40.4765957446808,NA,"0"
"90",11143716,7," (original) The semiconductor device according to claim 6, wherein a concentration of said _xed charge is equal to or more than 1017 cm'3.",1,24,5,138,0.208333333333333,24,0.341463414634146,153.587195121951,-2.20073170731707,9.68333333333333,15.9031890086143,18.055,17.6525,NA,"0"
"91",11143716,8,"(original) The semiconductor device according to claim 6, wherein if a channel of the first MlSFET is a p type. said gate material is molybdenum or ruthenium.",2,27,7,158,0.259259259259259,13.5,0.398373983739837,159.43006097561,-5.62418699186992,5.5037037037037,13.8166696488959,18.6451851851852,12.8822222222222,NA,"0"
"92",11143716,9,"(original) The semiconductor device according to claim 8, wherein said _xed charge induced in said BOX layer under said second region is a positive charge.",1,25,6,155,0.24,25,0.382113821138211,149.133170731707,-1.3310569105691,10.096,17.1224134031937,20.706,20.272,NA,"0"
"93",11143716,10,"(original) The semiconductor device according to claim 9. wherein said positive charge is nitrogen. ",3,14,6,100,0.428571428571429,4.66666666666667,0.260162601626016,180.088577235772,-10.700081300813,2.03809523809524,11.2081432601887,26.2071428571429,14.5461904761905,NA,"0"
"94",11143716,11,"1(original) The semiconductor device according to claim 6. wherein if a channel of said _rst MISFET is an n type. said gate material is platinum or lead.",3,27,6,153,0.222222222222222,9,0.382113821138211,165.373170731707,-7.57105691056911,3.68888888888889,11.2081432601887,17.5433333333333,9.76,NA,"0"
"95",11143716,12,"(original) The semiconductor device according to claim 1 1, wherein said fixed charge formed in said BOX layer under said second region is a negative charge. ",2,26,5,158,0.192307692307692,13,0.390243902439024,160.625365853659,-5.91512195121951,5.27692307692308,12.1617449614717,19.97,13.6923076923077,NA,"0"
"96",11143716,13," (original) The semiconductor device according to claim 12, wherein said negative charge is indium. ",2,15,5,100,0.333333333333333,7.5,0.260162601626016,177.212743902439,-9.59508130081301,3.13333333333333,12.1617449614717,23.4266666666667,13.72,NA,"0"
"97",11143716,14,"(original) The semiconductor device according to claim 6, wherein said gate material is polycrystalline silicon having said second conductivity type.",1,20,8,149,0.4,20,0.398373983739837,152.83256097561,-3.08918699186992,8.16,19.2871865203773,28.0655,23.6595,NA,"0"
"98",11143716,15,"(original) A semiconductor device comprising: (a) a SOl substrate having a SOl layer formed on a supporting substrate through a BOX layer; (b) a first region formed in said 80] layer and having a _rst conductivity type; (c) a third region formed in said SOl layer and having said first conductivity type; (d) a first MISFET formed in said first region of said SOI layer and having a channel with a second conductivity type; (6) a third MISFET formed in said third region of said SOI layer and having a channel with said second conductivity type; and (f) a fixed charge induced in said BOX layer under said third region, wherein each gate electrode of said first and third MlSFETs is made of such a gate material that a predetermined threshold voltage can be obtained in said first MISFET.",1,139,17,788,0.122302158273381,139,1.79674796747967,-86.2548780487804,59.8216260162602,55.6489208633094,26.6833563032671,17.5886330935252,74.7712949640288,NA,"0"
"99",11143716,16,"(origina|) The semiconductor device according to claim 15, wherein a concentration of said _xed charge is equal to or more than 1017 cm'3.",1,23,5,138,0.217391304347826,23,0.333333333333333,155.29,-2.68666666666667,9.28695652173913,15.9031890086143,19.5269565217391,18.33,NA,"0"
"100",11143716,17,"(original) The semiconductor device according to claim  wherein if each channel of said _rst and third MlSFETs is a p type, said _xed charge induced in said BOX layer under said third region is a positive charge.",1,38,6,212,0.157894736842105,38,0.495934959349593,126.308902439024,5.0820325203252,15.2631578947368,17.1224134031937,17.0521052631579,23.8468421052632,NA,"0"
"101",11143716,18,"(origina|) The semiconductor device according to claim 17, wherein said positive charge is nitrogen.",1,14,6,100,0.428571428571429,14,0.260162601626016,170.615243902439,-7.06008130081301,5.77142857142857,17.1224134031937,26.25,19.2128571428571,NA,"0"
"102",11143716,19,"19t(original) The semiconductor device according to claim 1 wherein if each channel of said first and third MlSFETs are an n type, said fixed charge induced in said BOX layer under said third region is a negative charge.",1,38,6,220,0.157894736842105,38,0.51219512195122,124.933292682927,5.27390243902439,15.2631578947368,17.1224134031937,18.2921052631579,24.8384210526316,NA,"0"
"103",11143716,20,"(original) The semiconductor device according to claim  wherein said negative charge is indium.",1,14,5,95,0.357142857142857,14,0.252032520325203,171.303048780488,-7.1560162601626,5.74285714285714,15.9031890086143,24.1464285714286,17.5307142857143,NA,"0"
"104",11143716,21,"21 .(original) A manufacturing method for a semiconductor device in which first and second MISFETs are formed over a SOl substrate having a SOI layer formed over a supporting substrate through a BOX layer, the method comprising the steps of: (a) forming _rst and second active regions surrounded by a device isolation in said SOl layer; (b) ion-implanting a _rst conductivity type impurity into said first active region to form a first well; (c) ion-implanting a second conductivity type impurity into said second active region to form a second well; (d) ion-implanting an impurity into said BOX layer under said second well to form a fixed charge in said BOX layer; (e) forming gate insulators of said _rst and second MlSFETs over a surface of said SOI layer; *** PAGE 6 *** (f) forming gate electrodes of said _rst and second MISFETs over said gate insulators; (g) ion-implanting said second conductivity type impurity into said first well to form source and drain for said first MISFET; and (h) ion-implanting said first conductivity type impurity into said second well to form source and drain for said second MlSFET.",2,187,32,1121,0.171122994652406,93.5,2.65040650406504,-112.291890243902,52.1497967479675,37.468449197861,25.9800850991155,19.5052941176471,53.5548128342246,NA,"0"
"105",11143716,22,"Claims 22-39 (canceled)",1,3,1,23,0.333333333333333,3,0.040650406504065,200.350975609756,-13.940325203252,1.33333333333333,8.84184627477888,29.2566666666667,16.18,NA,"0"
"106",11507855,1," A childrenês dental mirror comprising a mirror and an integral timer.",1,1,0,70,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,396.2,308.77,NA,"0"
"107",11507855,2," The childrenês dental mirror of claim 1 _irther wherein the timer is between about 2 and about 3 minutes. ",1,1,0,107,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,614.13,483.04,NA,"0"
"108",11507855,3," The childrenês dental mirror of claim 2 further wherein the timer is between 2 and 3 minutes.",1,1,0,94,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,537.56,421.81,NA,"0"
"109",11507855,4," The childrenês dental mirror of claim 1 further including at least one light that pulsates to the timer.",1,1,0,105,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,602.35,473.62,NA,"0"
"110",11507855,5," The childrenês dental mirror of claim 4 further including a plurality of lights around the circumference of the mirror that pulsate to the timer.",1,1,0,146,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,843.84,666.73,NA,"0"
"111",11507855,6," The children's dental mirror of claim 1 further including an audio sound byte. ",2,14,1,80,0.0714285714285714,7,0.178861788617886,184.598292682927,-10.7494308943089,2.82857142857143,7.16862163009434,17.8142857142857,8.98428571428571,NA,"0"
"112",11507855,7," The childrenês dental mirror of claim 6 further including a plurality of audio sound bytes that can be selected.",1,1,0,113,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,649.47,511.3,NA,"0"
"113",11507855,8," The childrenês dental mirror of claim 1 further wherein the mirror is an image enlarging mirror.",1,1,0,97,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,555.23,435.94,NA,"0"
"114",11507855,9," The childrenês dental mirror of claim 1 further wherein the mirror is made of non-breakable material. ",1,1,0,103,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,590.57,464.2,NA,"0"
"115",11507855,10," The childrenês dental mirror of claim 1 further including suction cup fasteners provided on the back. ",1,1,0,103,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,590.57,464.2,NA,"0"
"116",11507855,11," The childrenês dental mirror of claim I further including at least one integral toothbrush holder.",1,1,0,99,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,567.01,445.36,NA,"0"
"117",11507855,12," A childrenês dental mirror comprising a mirror and at least one light that pulsates to a timer. ",1,1,0,97,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,555.23,435.94,NA,"0"
"118",11507855,13," The childrenês dental minor of claim 12 further wherein the timer is between about 2 and about 3 minutes.",1,1,0,106,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,608.24,478.33,NA,"0"
"119",11507855,14," The childrenês dental mirror of claim 13 further wherein the timer is between 2 and 3 minutes. 1",1,1,0,97,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,555.23,435.94,NA,"0"
"120",11507855,15,"The childrenês dental mirror of claim 12 further including a plurality of lights around the circumference of the mirror that pulsate to the timer.",1,1,0,146,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,843.84,666.73,NA,"0"
"121",11507855,16," The childrenês dental mirror of claim 12 _nther including an audio sound byte.",1,1,0,79,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,449.21,351.16,NA,"0"
"122",11507855,17," The childrenês dental mirror of claim 16 further including a plurality of audio sound bytes that can be selected.",1,1,0,114,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,655.36,516.01,NA,"0"
"123",11507855,18," The childrenês dental mirror of claim 12 further wherein the mirror is an image enlarging mirror.",1,1,0,98,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,561.12,440.65,NA,"0"
"124",11507855,19," The childrenês dental mirror of claim 12 further wherein the mirror is made of non-breakable material. ",1,1,0,104,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,596.46,468.91,NA,"0"
"125",11507855,20," The childrenês dental mirror of claim 12 further including suction cup fasteners provided on the back.",1,1,0,103,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,590.57,464.2,NA,"0"
"126",11507855,21," The childrenês dental mirror of claim 12 further including at least one integral toothbrush holder. ",1,1,0,101,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,578.79,454.78,NA,"0"
"127",11507855,22," A childrenês dental mirror comprising a mirror and an audio sound byte governed by a timer.",1,1,0,92,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,525.78,412.39,NA,"0"
"128",11507855,23," The childrenês dental mirror of claim 22 further wherein the timer is between about 2 and about 3 minutes. ",1,1,0,108,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,620.02,487.75,NA,"0"
"129",11507855,24," The children's dental mirror of claim 23 further wherein the timer is between 2 and 3 minutes.",1,18,1,95,0.0555555555555556,18,0.219512195121951,169.994268292683,-5.97975609756098,7.22222222222222,8.84184627477888,15.2694444444444,12.4283333333333,NA,"0"
"130",11507855,25," The childrenês dental mirror of claim 22 further including at least one light that pulsates to the timer.",1,1,0,106,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,608.24,478.33,NA,"0"
"131",11507855,26," The childrenês dental min-or of claim 25 further including a plurality of lights around the circumference of the mirror that pulsate to the timer.",1,1,0,147,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,849.73,671.44,NA,"0"
"132",11507855,27," The childrenês dental mirror of claim 22 further including a plurality of audio sound bytes that can be selected. ",1,1,0,115,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,661.25,520.72,NA,"0"
"133",11507855,28," The childrenês dental mirror of claim 22 Ma wherein the minor is an image enlarging mirror. ",1,1,0,93,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,531.67,417.1,NA,"0"
"134",11507855,29," The childrenês dental mirror of claim 22 further wherein the mirror is made of non‹breakable material. ",1,1,0,104,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,596.46,468.91,NA,"0"
"135",11507855,30," The childrenês dental mirror of claim 22 further including suction cup fasteners provided on the back. ",1,1,0,104,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,596.46,468.91,NA,"0"
"136",11507855,31," The childrenês dental mirror of claim 22 further including at least one integral toothth holder.",1,1,0,97,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,555.23,435.94,NA,"0"
"137",10594947,1," A steering support member structure comprising a steering support member body constituted by a light alloy and con_gured to be arranged substantially in a vehicle width direction inside a front portion of a vehicle interior, said alloy-consiituted steering support member body being divided into a _rst member having a driver seat side portion and a central portion and a second member having a front passenger seat side portion.",1,69,14,430,0.202898550724638,69,1.04065040650407,48.7609756097561,23.599674796748,27.6811594202899,24.5042392977917,20.9014492753623,42.4221739130435,NA,"0"
"138",10594947,2," The steering support member structure set forth in claim 1, wherein a dividing portion of the light alloy-constituted steering support member body is provided with a connecting portion comprising a box-shaped insertion portion and a receiving portion into which the insertion portion is to be engaged substantially in the vehicle width direction.",1,53,14,347,0.264150943396226,53,0.804878048780488,84.9473170731708,14.5775609756098,21.3056603773585,24.5042392977917,22.7571698113208,35.9071698113207,NA,"0"
"139",10594947,3,"The steering support member structure set forth in claim 2, wherein the receiving portion comprises a stopper face at a deep portion thereof, said stopper face being con_gured to restrict an engaged amount of the insertion portion, said insertion portion comprises a stepped portion lockable at an inlet portion of the receiving portion in a _tting direction, and said stepper face and said stepped portion enable insertion _tting.",1,68,13,431,0.191176470588235,68,0.959349593495935,56.6540243902439,22.250325203252,27.2764705882353,23.7266996174312,21.5277941176471,42.4230882352941,NA,"0"
"140",10594947,4," The steering support member structure set forth in claim 1, which further comprises an airbag module _tting portion provided at said steering support member body and wherein said steering support member body has a U'letter shaped section as viewed from a side and said airbag module _tting portion partially has an inverse U'letter shaped section.",1,56,9,348,0.160714285714286,56,0.788617886178862,83.2779268292683,15.5556910569106,22.4642857142857,20.2673388243366,20.7967857142857,35.8392857142857,NA,"0"
"141",10594947,5," The steering support member structure set forth in claim 4, wherein the airbag module _tting portion having the inverse U'letter shaped section comprises a portion opened toward a rear side of the vehicle.",1,34,7,206,0.205882352941176,34,0.48780487804878,131.056707317073,3.42609756097561,13.6823529411765,18.2436059462756,19.8776470588235,24.1070588235294,NA,"0"
"142",10594947,6," The steering support member structure set forth in claim 1, which further comprises vehicle body _tting brackets made of a light alloy and provided at opposite ends of said steering support member body, respectively and wherein said steering support member body has a U'letter shaped section as viewed from a side and opened toward a front side of the vehicle and each of said _tting brackets made of the light alloy has a U'letter shaped section to form a box-like section between the vehicle body. ",2,86,12,501,0.13953488372093,43,1.17073170731707,64.1460975609756,14.9946341463415,17.2558139534884,17.1224134031937,18.5056976744186,27.508488372093,NA,"0"
"143",10594947,7," The steering support member structure set forth in claim 1, which further comprises a rear duct retaining portion at said steering support member body, said rear duct retaining portion being con_gured to retain a rear duct. ",2,37,5,225,0.135135135135135,18.5,0.471544715447154,148.164817073171,-2.81077235772358,7.45405405405405,12.1617449614717,20.0013513513513,16.4618918918919,NA,"0"
"144",10594947,8," The steering support member structure set forth in claim 7, which further comprises a stay con_gured to support a central portion of said steering support member body and wherein said rear duct retaining portion is formed at a corner portion between the steering support member body and the stay.",1,50,4,297,0.08,50,0.642276422764228,101.748414634146,11.4888617886179,20.032,14.5545925495578,19.1806,31.5474,NA,"0"
"145",10594947,9," The steering support member structure set forth in claim 1, which further comprises a _tting bracket temporarily retaining portion at said steering support member body, said _tting bracket temporarily retaining portion being con_gured to temporarily retain a vehicle-mount part _tting bracket. ",2,42,9,295,0.214285714285714,21,0.658536585365854,129.807804878049,0.370731707317074,8.48571428571429,15.247664890283,25.5559523809524,22.1521428571429,NA,"0"
"146",10594947,10," The steering support member structure set forth in claim 9, wherein said _tting bracket temporarily retaining portion is a _xing hole integrally formed in the steering support member of the light alloy and having an almost êI¥letter shape as viewed in plane.",1,1,0,259,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,1509.41,1198.96,NA,"0"
"147",10594947,11," The steering support member structure set forth in claim 10, wherein said _xing hole having the almost êletter shape as viewed in plane is formed in an upper portion of a _tting bracket _xing face provided at the steering support member, said _xing hole being con_gured to temporarily retain the vehicle-mount part _tting bracket in a suspended state.",1,1,0,352,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,2057.18,1636.99,NA,"0"
"148",10594947,12," A steering support member structure comprising a steering support member body constituted by a light alloy and con_gured to be arranged substantially in a vehicle width direction inside a _¥ont portion of a vehicle interior, and an airbag module _tting portion provided at the steering support member body, wherein the light alloy-constituted steering support member body has a U'letter shaped section as viewed sideways, and the airbag module _tting portion partially has an inverse U-letter shaped section.",1,1,0,509,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,2981.91,2376.46,NA,"0"
"149",10594947,13," The steering support member structure set forth in claim 12, wherein the airbag module _tting portion having the inverse U-letter shaped section has a portion opened toward a rear side of the vehicle. ",2,34,6,202,0.176470588235294,17,0.471544715447154,149.687317073171,-3.39577235772358,6.87058823529412,13.0238667986669,19.1758823529412,15.0529411764706,NA,"0"
"150",10594947,14," A steering support member structure comprising a steering support member body to be placed substantially in a vehicle width direction inside a front part of a vehicle interior, _tting brackets provided at opposite ends of the steering support member body and con_gured to be _tted to the vehicle body, said steering support member body and said _tting brackets being constituted by a light alloy, wherein the light alloy-constituted steering support member body has a U'letter shape opened to a front side of the vehicle as viewed sideways, and the light alloy-constituted _tting brackets each have a U-letter shaped section capable of forming a box-like section between the vehicle body.",1,110,23,689,0.209090909090909,110,1.63414634146341,-43.0637804878048,46.5929268292683,44.0836363636364,30.5264686692719,21.0900909090909,63.0717272727273,NA,"0"
"151",10594947,15,"1A steering support member structure comprising a steering support member constituted by a light alloy and con_gured to be arranged in a vehicle width direction in a front portion of a vehicle interior, said light alloy-constituted steering support member comprising a rear duct retaining portion con_gured to retain a rear duct.",1,51,13,329,0.254901960784314,51,0.764227642276423,90.4163414634147,13.3178861788618,20.5019607843137,23.7266996174312,22.1903921568627,34.4541176470588,NA,"0"
"152",10594947,16," The steering support member structure set forth in claim 15, comprising the steering support member body and a stay supporting a central portion of the steering support member body, wherein the rear duct retaining portion is formed at a corner between the steering support member body and the stay.",1,50,4,299,0.08,50,0.650406504065041,101.060609756098,11.5847967479675,20.032,14.5545925495578,19.4162,31.7358,NA,"0"
"153",10594947,17," A steering support member structure comprising a steering support member constituted by a light alloy and con_gured to be arranged substantiale in a vehicle width direction inside a front portion of a vehicle interior, said light alloy-constituted steering support member comprising a _tting bracket temporarily retaining portion capable of temporarily retaining a vehicle-mount part _t_ng bracket.",1,57,19,399,0.333333333333333,57,0.967479674796748,67.1312195121951,18.0562601626016,22.9333333333333,28.0303837018496,25.4247368421053,40.04,NA,"0"
"154",10594947,18," The steering support member structure set forth in claim 17, wherein the _tting bracket temporarily retaining portion is a _xing hole having an almost Tletter shape as viewed in plane and integrale formed in the light alloy-constituted steering support member.",1,41,5,261,0.121951219512195,41,0.601626016260163,114.32243902439,7.49918699186992,16.4487804878049,15.9031890086143,21.6875609756098,29.0531707317073,NA,"0"
"155",10594947,19," The steering support member structure set _orth in claim 18, wherein the _xing hole having the 'I¥letter shape as viewed in plane is formed in an upper portion of a _tting bracket _xing plane provided at the steering support member, said _xing hole being con_gured to temporarily retain the vehicle-mount part _tting bracket in a suspended state.",1,1,0,347,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,2027.73,1613.44,NA,"0"
"156",10063226,1," LA multiple channel array coil for magnetic resonance imaging, comprising: a cylindrically tapered head portion, said head portion including a plurality of individual coil elements; and a chest portion, said Chest portion further comprising a generally planar anterior section and a generally planar posterior section, both said anterior section and said posterior section including a plurality ofindividual coil elements. ",2,60,22,424,0.366666666666667,30,1.03252032520325,89.0337804878049,8.29373983739838,12.1466666666667,22.0761359159421,25.8126666666667,26.854,NA,"0"
"157",10063226,2," The array coil of claim 1 , wherein: each of said plurality of individual coil elements within said head portion are geometrically spaced apart from an adjacent coil element thereto in a non~ overlapping configuration; and each of said plurality of individual coil elements within said chest portion are geometrically spaced apart from an adjacent coil element thereto in a non‹ overlapping configuration.",1,1,0,406,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,2375.24,1891.33,NA,"0"
"158",10063226,3," The array coil of claim 2, wherein each of said plurality of individual coil elements within said head portion and said chest portion are isolated from nearest neighbor coil elements by transformer decoupling. ",2,34,7,211,0.205882352941176,17,0.479674796747967,148.999512195122,-3.29983739837398,6.88235294117647,13.8166696488959,20.735,16.2997058823529,NA,"0"
"159",10063226,4,"The array coil of claim 3, wherein each of said plurality of individual coil elements is isolated from next‹nearest neighbor coil elements by preampli_er decoupling.",1,1,0,165,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,955.75,756.22,NA,"0"
"160",10063226,5,"The array coil of claim 1 , further comprising 8 individual coil elements within said head portion and 8 individual coil elements within said chest portion.",1,26,5,156,0.192307692307692,26,0.357723577235772,150.181585365854,-1.22886178861788,10.4769230769231,15.9031890086143,19.5284615384615,19.83,NA,"0"
"161",10063226,6," A multiple channel array coil for magnetic resonance imaging, comprising: a cylindrically tapered head portion, said head portion including a plurality of individual coil elements; a chest portion, said chest portion further comprising a generally planar anterior section and a generally planar posterior section, both said anterior section and said posterior section including a plurality of individual coil elements; anda hinge assembly, said hinge assembly enabling said anterior section of said chest portion to be rotated about a left‹right axis and translated in a vertical axis of the array coil. ",1,1,0,605,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,3547.35,2828.62,NA,"0"
"162",10063226,7,"The array coil of claim 6, wherein: each of said plurality of individual coil elements within said head portion are geometrically spaced apart from an adjacent coil element thereto in a non‹ overlapping configuration; and each of said plurality of individual coil elements within said chest portion are geometrically spaced apart from an adjacent coil element thereto in a non‹ overiapping configuration. ",1,1,0,405,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,2369.35,1886.62,NA,"0"
"163",10063226,8,"The array coil of claim 7, wherein each of said plurality of individual coil elements within said head portion and said chest portion are isolated from nearest neighbor coil elements by transformer decoupling.",1,33,7,209,0.212121212121212,33,0.471544715447154,133.447317073171,2.84422764227642,13.2848484848485,18.2436059462756,21.4942424242424,24.9,NA,"0"
"164",10063226,9,"The array coil of claim 8, wherein each of said plurality of individual coil elements is isolated from next‹nearest neighbor coil elements by preamplifier decoupling.",1,1,0,166,0,1,0.00813008130081301,205.132195121951,-15.1040650406504,0.4,3.1291,961.64,760.93,NA,"0"
"165",10063226,10,"The array coil of claim 6, further comprising 8 individual coil elements within said head portion and 8 individual coil elements within said chest portion.",1,25,5,155,0.2,25,0.349593495934959,151.884390243902,-1.71479674796748,10.08,15.9031890086143,20.706,20.272,NA,"0"
"166",10063226,11,"A magnetic resonance imaging (MRI) system, comprising: a computer; a magnet assembly for generating a polarizing magnetic _eld; a gradient coil assembly for applying gradient waveforms to said polarizing magnetic field along selected gradient axes; and a radio frequency (RF) transceiver system for applying RF energy to excite nuclear spins of an object to be imaged, and for thereafter detecting signals generated by excited nuclei of said object to be imaged, said RF transceiver system further comprising: a multiple channel array coil having a cylindrically tapered head portion and a chest portion; said head portion including a plurality of individual coil elements; and said chest portion further comprising a generally planar anterior section and a generally planar posterior section, both said anterior section and said posterior section including a plurality of individual coil elements; wherein signals detected by said multiple channel array coil are processed by said computer to produce MR images of said object to be imaged.",1,158,51,1040,0.322784810126582,158,2.52845528455285,-167.442317073171,75.8657723577236,63.3291139240506,43.9262686517582,22.9677215189873,88.5725316455696,NA,"0"
"167",10063226,12,"The MRI system of claim 1 i, wherein said multiple channel array coil is con_gured for sensitivity encoding (SENSE) imaging techniques.",1,21,6,135,0.285714285714286,21,0.32520325203252,158.007804878049,-3.56260162601626,8.51428571428571,17.1224134031937,22.05,19.3485714285714,NA,"0"
"168",10063226,13,"The MRI system of claim 1 1, wherein: each of said plurality of individual coil elements within said head portion are geometrically spaced apart from an adjacent coil element thereto in a non- overlapping configuration; and each of said plurality of individual coil elements within said chest portion are geometrically spaced apart from an adjacent coil element thereto in a non- overlapping configuration.",1,63,18,406,0.285714285714286,63,1.01626016260163,56.9143902439024,20.9718699186992,25.3142857142857,27.366229780566,22.1530158730159,40.4233333333333,NA,"0"
