Application_Id,Claim_Id,Claim_text,No_sentences,No_words,No_complex_words,No_characters,Percent_complex_words,Av_w_sentence,Av_syllable_w,Flesch_Kincaid_Reading,Flesch_Kincaid_Grade,Gunning_Fog,SMOG,Coleman_Liau,ARI,Lexical_density,Granted
10594947,5," The steering support member structure set forth in claim 4, wherein the airbag module _tting portion having the inverse U'letter shaped section comprises a portion opened toward a rear side of the vehicle.",,,,,,,,,,,,,,,
10594947,6," The steering support member structure set forth in claim 1, which further comprises vehicle body _tting brackets made of a light alloy and provided at opposite ends of said steering support member body, respectively and wherein said steering support member body has a U'letter shaped section as viewed from a side and opened toward a front side of the vehicle and each of said _tting brackets made of the light alloy has a U'letter shaped section to form a box-like section between the vehicle body. ",,,,,,,,,,,,,,,
10594947,7," The steering support member structure set forth in claim 1, which further comprises a rear duct retaining portion at said steering support member body, said rear duct retaining portion being con_gured to retain a rear duct. ",,,,,,,,,,,,,,,
10594947,8," The steering support member structure set forth in claim 7, which further comprises a stay con_gured to support a central portion of said steering support member body and wherein said rear duct retaining portion is formed at a corner portion between the steering support member body and the stay.",,,,,,,,,,,,,,,
10594947,9," The steering support member structure set forth in claim 1, which further comprises a _tting bracket temporarily retaining portion at said steering support member body, said _tting bracket temporarily retaining portion being con_gured to temporarily retain a vehicle-mount part _tting bracket. ",,,,,,,,,,,,,,,
10594947,10," The steering support member structure set forth in claim 9, wherein said _tting bracket temporarily retaining portion is a _xing hole integrally formed in the steering support member of the light alloy and having an almost êI¥letter shape as viewed in plane.",,,,,,,,,,,,,,,
10594947,11," The steering support member structure set forth in claim 10, wherein said _xing hole having the almost êletter shape as viewed in plane is formed in an upper portion of a _tting bracket _xing face provided at the steering support member, said _xing hole being con_gured to temporarily retain the vehicle-mount part _tting bracket in a suspended state.",,,,,,,,,,,,,,,
10594947,12," A steering support member structure comprising a steering support member body constituted by a light alloy and con_gured to be arranged substantially in a vehicle width direction inside a _¥ont portion of a vehicle interior, and an airbag module _tting portion provided at the steering support member body, wherein the light alloy-constituted steering support member body has a U'letter shaped section as viewed sideways, and the airbag module _tting portion partially has an inverse U-letter shaped section.",,,,,,,,,,,,,,,
10594947,13," The steering support member structure set forth in claim 12, wherein the airbag module _tting portion having the inverse U-letter shaped section has a portion opened toward a rear side of the vehicle. ",,,,,,,,,,,,,,,
10594947,14," A steering support member structure comprising a steering support member body to be placed substantially in a vehicle width direction inside a front part of a vehicle interior, _tting brackets provided at opposite ends of the steering support member body and con_gured to be _tted to the vehicle body, said steering support member body and said _tting brackets being constituted by a light alloy, wherein the light alloy-constituted steering support member body has a U'letter shape opened to a front side of the vehicle as viewed sideways, and the light alloy-constituted _tting brackets each have a U-letter shaped section capable of forming a box-like section between the vehicle body.",,,,,,,,,,,,,,,
10594947,15,"1A steering support member structure comprising a steering support member constituted by a light alloy and con_gured to be arranged in a vehicle width direction in a front portion of a vehicle interior, said light alloy-constituted steering support member comprising a rear duct retaining portion con_gured to retain a rear duct.",,,,,,,,,,,,,,,
10594947,16," The steering support member structure set forth in claim 15, comprising the steering support member body and a stay supporting a central portion of the steering support member body, wherein the rear duct retaining portion is formed at a corner between the steering support member body and the stay.",,,,,,,,,,,,,,,
10594947,17," A steering support member structure comprising a steering support member constituted by a light alloy and con_gured to be arranged substantiale in a vehicle width direction inside a front portion of a vehicle interior, said light alloy-constituted steering support member comprising a _tting bracket temporarily retaining portion capable of temporarily retaining a vehicle-mount part _t_ng bracket.",,,,,,,,,,,,,,,
10594947,18," The steering support member structure set forth in claim 17, wherein the _tting bracket temporarily retaining portion is a _xing hole having an almost Tletter shape as viewed in plane and integrale formed in the light alloy-constituted steering support member.",,,,,,,,,,,,,,,
10594947,19," The steering support member structure set _orth in claim 18, wherein the _xing hole having the 'I¥letter shape as viewed in plane is formed in an upper portion of a _tting bracket _xing plane provided at the steering support member, said _xing hole being con_gured to temporarily retain the vehicle-mount part _tting bracket in a suspended state.",,,,,,,,,,,,,,,
10063226,1," LA multiple channel array coil for magnetic resonance imaging, comprising: a cylindrically tapered head portion, said head portion including a plurality of individual coil elements; and a chest portion, said Chest portion further comprising a generally planar anterior section and a generally planar posterior section, both said anterior section and said posterior section including a plurality ofindividual coil elements. ",,,,,,,,,,,,,,,
10063226,2," The array coil of claim 1 , wherein: each of said plurality of individual coil elements within said head portion are geometrically spaced apart from an adjacent coil element thereto in a non~ overlapping configuration; and each of said plurality of individual coil elements within said chest portion are geometrically spaced apart from an adjacent coil element thereto in a non‹ overlapping configuration.",,,,,,,,,,,,,,,
10063226,3," The array coil of claim 2, wherein each of said plurality of individual coil elements within said head portion and said chest portion are isolated from nearest neighbor coil elements by transformer decoupling. ",,,,,,,,,,,,,,,
10063226,4,"The array coil of claim 3, wherein each of said plurality of individual coil elements is isolated from next‹nearest neighbor coil elements by preampli_er decoupling.",,,,,,,,,,,,,,,
10063226,5,"The array coil of claim 1 , further comprising 8 individual coil elements within said head portion and 8 individual coil elements within said chest portion.",,,,,,,,,,,,,,,
10063226,6," A multiple channel array coil for magnetic resonance imaging, comprising: a cylindrically tapered head portion, said head portion including a plurality of individual coil elements; a chest portion, said chest portion further comprising a generally planar anterior section and a generally planar posterior section, both said anterior section and said posterior section including a plurality of individual coil elements; anda hinge assembly, said hinge assembly enabling said anterior section of said chest portion to be rotated about a left‹right axis and translated in a vertical axis of the array coil. ",,,,,,,,,,,,,,,
10063226,7,"The array coil of claim 6, wherein: each of said plurality of individual coil elements within said head portion are geometrically spaced apart from an adjacent coil element thereto in a non‹ overlapping configuration; and each of said plurality of individual coil elements within said chest portion are geometrically spaced apart from an adjacent coil element thereto in a non‹ overiapping configuration. ",,,,,,,,,,,,,,,
10063226,8,"The array coil of claim 7, wherein each of said plurality of individual coil elements within said head portion and said chest portion are isolated from nearest neighbor coil elements by transformer decoupling.",,,,,,,,,,,,,,,
10063226,9,"The array coil of claim 8, wherein each of said plurality of individual coil elements is isolated from next‹nearest neighbor coil elements by preamplifier decoupling.",,,,,,,,,,,,,,,
10063226,10,"The array coil of claim 6, further comprising 8 individual coil elements within said head portion and 8 individual coil elements within said chest portion.",,,,,,,,,,,,,,,
10063226,11,"A magnetic resonance imaging (MRI) system, comprising: a computer; a magnet assembly for generating a polarizing magnetic _eld; a gradient coil assembly for applying gradient waveforms to said polarizing magnetic field along selected gradient axes; and a radio frequency (RF) transceiver system for applying RF energy to excite nuclear spins of an object to be imaged, and for thereafter detecting signals generated by excited nuclei of said object to be imaged, said RF transceiver system further comprising: a multiple channel array coil having a cylindrically tapered head portion and a chest portion; said head portion including a plurality of individual coil elements; and said chest portion further comprising a generally planar anterior section and a generally planar posterior section, both said anterior section and said posterior section including a plurality of individual coil elements; wherein signals detected by said multiple channel array coil are processed by said computer to produce MR images of said object to be imaged.",,,,,,,,,,,,,,,
10063226,12,"The MRI system of claim 1 i, wherein said multiple channel array coil is con_gured for sensitivity encoding (SENSE) imaging techniques.",,,,,,,,,,,,,,,
10063226,13,"The MRI system of claim 1 1, wherein: each of said plurality of individual coil elements within said head portion are geometrically spaced apart from an adjacent coil element thereto in a non- overlapping configuration; and each of said plurality of individual coil elements within said chest portion are geometrically spaced apart from an adjacent coil element thereto in a non- overlapping configuration.",,,,,,,,,,,,,,,
10063226,14,"The MRI system of claim 13, wherein each of said plurality of individual coil elements within said head portion and said chest portion are isolated from nearest neighbor coil elements by transformer decoupling. ",,,,,,,,,,,,,,,
10063226,15,"The MRI system of claim 14, wherein each of said plurality of individual coil elements within said head portion and said chest portion is isolated from next‹ nearest neighbor coil elements by preampli_er decoupling.",,,,,,,,,,,,,,,
10063226,16,"The MRI system of claim ii, further comprising 8 individual coil elements within said head portion and 8 individual coil elements within said chest portion. ",,,,,,,,,,,,,,,
10063226,17,"A method for configuring a multiple channel array coil suitable for use in sensitivity encoding for magnetic resonance imaging (MRI), the method comprising: arranging a _rst set of individual coil elements into a cylindrically tapered head portion; and arranging a second and a third set of individual coil elements into a chest portion, said chest portion further comprising a generally planar anterior section including said second set of individual coil elements and a generally planar posterior section including said third set ofindividual coil elements.",,,,,,,,,,,,,,,
10063226,18,"The method of claim 17, wherein: each of first set of individual coil elements within said head portion are geometrically spaced apart from an adjacent coil element thereto in a non‹ overlapping configuration; and each of said second and third sets ofindividual coil elements within said chest portion are geometrically spaced apart from an adjacent coil element thereto in a non‹overlapping con_guration. ",,,,,,,,,,,,,,,
10063226,19,"The method of claim 13, further comprising isolating each individual coil element in said _rst, second and third sets from nearest neighbor coil elements by transformer decoupling. ",,,,,,,,,,,,,,,
10063226,20,"The method of claim 19, further comprising isolating each individual coil element in said _rst, second and third sets from next-nearest neighbor coil elements by preampli_er decoupling.",,,,,,,,,,,,,,,
10063226,21,"The method of claim 17, further comprising arranging 8 individual coil elements within said head portion, and 4 individual coils within both said anterior and posterior sections of said chest portion.",,,,,,,,,,,,,,,
10063226,22," A method for implementing sensitivity encoding for magnetic resonance imaging (MRI), the method comprising: generating a polarizing magnetic _eld; applying gradient waveforms to said polarizing magnetic _eld along selected gradient axes; and applying RF energy generated by an RF transceiver system to excite nuclear spins of an object to be imaged, and thereafter detecting signals generated by excited nuclei of said object to be imaged, wherein said RF transceiver system further includes: a _rst set of individual coil elements arranged into a cylindrically tapered head portion: and a second and a third set of individual coil elements arranged into achest portion, said chest portion further comprising a generally planar anterior section including said second set of individual coil elements and a generally planar posterior section including said third set of individual coil elements.",,,,,,,,,,,,,,,
10063226,23,"The method of claim 22, wherein: each of first set of individual coil elements within said head portion are geometrically spaced apart from an adjacent coil element thereto in a non‹ overlapping configuration; and each of said second and third sets of individual coil elements within said chest portion are geometrically spaced apart from an adjacent coil element thereto in a non-overlapping configuration. ",,,,,,,,,,,,,,,
10063226,24,"Tl1e method of claim 23, further comprising isolating each individual coil element in said _rst, second and third sets from nearest neighbor coil elements by transformer decoupling. ",,,,,,,,,,,,,,,
10063226,25,"The method of claim 23, further comprising isolating each individual coil element in said _rst, second and third sets from next~nearest neighbor coil elements by preamplifier decoupling. The method of claim 22, wherein said RF transceiver system further includes a lG‹channel, neurovascular array coil. )",,,,,,,,,,,,,,,
10387443,1,"An integrated circuit for point to point simultaneous bidirectional differential high speed signalling to another integrated circuit connected thereto, the integrated circuit comprising: ‹ a transmitter for transmitting a first signal to another integrated circuit; the transmitter having an output buffer; - a receiver for receiving a second signal from the other integrated circuit, the receiver having a receiver buffer and co-located on the same integrated circuit; and ‹ a differential buffer coupled between the input of the transmitter buffer and the output of the receiver buffer; wherein the first signal at the output of the transmitter buffer is coupled into the input of the receiver buffer; and a third signal at the input of the transmitter buffer is passed through the differential buffer and coupled onto the output of the receiver buffer; wherein the differential buffer adjusts the third signal in phase and amplitude to cancel the first signal at the output of the receiver buffer, whereby the quality of receiving the second signal is enhanced by canceling echoing of the first signal.",,,,,,,,,,,,,,,
10387443,2,"The integrated circuit according to claim 1, wherein the differential buffer is implemented as a chain of buffer stages.",,,,,,,,,,,,,,,
10387443,3,"The integrated circuit according to claim 2, wherein the gain and phase of the buffer chain is adjusted for the maximum signal cancellation.",,,,,,,,,,,,,,,
10387443,4,"The integrated circuit according to claim 2, wherein the phase of the third signal is shifted by opposite to the phase of the first signal.",,,,,,,,,,,,,,,
10387443,5,The integrated circuit according to claim 2 wherein the gain of the differential buffer is varied by means of a finite state machine using a training pattern following power up or on request.,,,,,,,,,,,,,,,
10387443,6, The integrated circuit according to claim 1 wherein the third signal is varied in phase.,,,,,,,,,,,,,,,
10387443,7, The integrated circuit according to claim 1 wherein the differential buffer has a variable current source for the purpose of setting the amplitude or phase of the third signal.,,,,,,,,,,,,,,,
10387443,8, The integrated circuit according to claim 5 wherein the differential buffer has a programmable or variable load which is set by a finite state machine following a training pattern initiated after power up or on request.,,,,,,,,,,,,,,,
10387443,9,  The integrated circuit according to claim 1 wherein the load in the differential buffer providing the third signal is implemented as N-type FET transistors to minimise the parasitic capacitance. ,,,,,,,,,,,,,,,
10387443,10,The integrated circuit according to claim 5 wherein the finite state machine employs a peak detector and means of reading a parameter related to the peak detector to set a value through digital to analogue converters which controls the currents sources in the differential stages in the chain of buffers providing the third signal between the transmitter and receiver.,,,,,,,,,,,,,,,
10387443,11,The integrated circuit according to claim 10 wherein the peak detector comprises an amplitude cancellation sensor. ,,,,,,,,,,,,,,,
10387443,12,The integrated circuit according to claim 10 wherein the peak detector comprises a phase cancellation sensor. ,,,,,,,,,,,,,,,
10387443,13,"The integrated circuit according to claim 5 wherein the state machine controls the amplitude and/or phase adjustment on power up or on request, sequentially, first the master and then the slave.",,,,,,,,,,,,,,,
10387443,14,The integrated circuit according to claim 1 wherein either the differential buffer or the output buffer of the transmitter is adapted to be switched off with the effect that the first signal is not canceled but is passed to the receiver for testing purposes.,,,,,,,,,,,,,,,
10387443,15,"An apparatus for point to point simultaneous bidirectional differential high speed signalling between integrated circuits, comprising an integrated circuit connected to another integrated circuit. each integrated circuit comprising: a transmitter for transmitting a first signal to another integrated circuit; the transmitter having an output buffer; - a receiver fer receiving a second signal from the other integrated circuit, the receiver having a receiver buffer and co-Iocated on the same integrated circuit; - a differential buffer coupled between the input of the transmitter buffer and the output of the receiver buffer; and - a state machine for controlling the differential buffer in gain and phase; wherein the first signal at the output of the transmitter buffer is coupled into the input of the receiver buffer; and a third signal at the input of the transmitter buffer is passed through the differential buffer and coupled onto the output of the receiver buffer; wherein the differential buffer adjusts the third signal in phase and amplitude to cancel the first signal at the output of the receiver buffer, whereby the quality of receiving the second signal is enhanced by canceling echoing of the first signal.",,,,,,,,,,,,,,,
10387443,16,The apparatus according to claim 15 wherein the differential buffer has a programmable or variable load which is set by the finite state machine following a training pattern initiated after power up or on request.,,,,,,,,,,,,,,,
10387443,17,The apparatus according to claim 15 wherein the finite state machine employs a peak detector and means of reading a parameter related to the peak detector to set a value through digital to analogue converters which controls the currents sources in the differential stages in the chain of buffers providing the third signal between the transmitter and the receiver.,,,,,,,,,,,,,,,
10387443,18,The apparatus according to claim 17 wherein the peak detector comprises an amplitude cancellation sensor. ,,,,,,,,,,,,,,,
10387443,19,"The apparatus according to claim 18 wherein the amplitude cancellation sensor comprises an integrator plus a sample and hold device,",,,,,,,,,,,,,,,
10387443,20,"The apparatus according to claim 19 wherein the integrator includes a reset phase, an integration phase and a transfer phase.",,,,,,,,,,,,,,,
10387443,21,The apparatus according to claim 17 wherein the peak detector comprises a phase cancellation sensor.,,,,,,,,,,,,,,,
10387443,22,The apparatus according to claim 21 wherein the timing of the phases for the phase cancellation sensor is controlled by the finite state machine. ,,,,,,,,,,,,,,,
10387443,23,The apparatus according to claim 21 wherein the phase cancellation sensor comprises a full wave rectifier plus integrator plus a sample and hold.,,,,,,,,,,,,,,,
10387443,24,"The apparatus according to claim 23 wherein the integrator includes a reset phase, an integration phase and a transfer phase.",,,,,,,,,,,,,,,
10387443,25,The apparatus according to claim 17 wherein the peak detector comprises both an amplitude and a phase cancellation sensors.,,,,,,,,,,,,,,,
10387443,26,The apparatus according to claim 25 where the selection of the amplitude or phase cancellation sensor is controlled by the finite state machine.,,,,,,,,,,,,,,,
10387443,27,The apparatus according to claim 25 wherein the timing of the phases for the phase cancellation sensor is controlled by the finite state machine.,,,,,,,,,,,,,,,
10387443,28,The apparatus according to claim 15 wherein patterns are injected into the transmitter for the purpose of measuring the offset in the amplitude cancellation sensor.,,,,,,,,,,,,,,,
10387443,29,"The apparatus according to claim 15 wherein multiple patterns are selectable by the finite state machine for the purposes of offset calibration, amplitude cancellation and phase cancellation.",,,,,,,,,,,,,,,
10387443,30," A method for echo cancellation in simultaneous bidirectional differential high speed signalling, where the signalling is from one integrated circuit connected to another integrated circuit, each circuit comprising a transmitter having an output buffer and a receiver having a receiver buffer; the method comprising: ",,,,,,,,,,,,,,,
10387443,31," transmitting a first signal from the output buffer of the transmitter arranged on one integrated circuit, to another circuit, the first signal being coupled also into the input buffer of the receiver co-Iocated with the transmitter on the same integrated circuit; receiving a second signal from the other integrated circuit; transmitting a third signal from the input of the transmitter buffer through a differential buffer where the third signal is adjusted in phase and amplitude; and coupling the adjusted signal onto the output of the receiving buffer to cancel the first signal, whereby the quality of receiving the third signal is enhanced by canceling echoing of the first signal. A method according to claim 30, wherein the phase of the third signal applied to the output of the receiving buffer is opposite to the phase of the first signal.",,,,,,,,,,,,,,,
10387443,32, A method according to claim 30 wherein the gain of the differential buffer is varied by means of a finite state machine using a training pattern.,,,,,,,,,,,,,,,
10387443,33," A method according to claim 30 wherein the phase and/or amplitude of the third signal is adjusted by applying a training pattern and minimising peak to peak noise by varying the codes in DACs, measuring noise using a peak detector and ADC to determine which code corresponds to the minimum noise using state machine and applying the determined code to the DACs at the end of adjustment process.",,,,,,,,,,,,,,,
10387443,34,"A method according to claim 30 wherein one of the circuits is a master die and another is a slave die, while the determining is repeated twice, first to configure the master die, and second to configure the slave die.",,,,,,,,,,,,,,,
10965605,1," A system for processing medical information and creating structured reports, the system comprising: a business logic server; a structured object repository con_gured to hold a plurality of structured report templates, the structured report templates based on a common schema; and at least one inbound message device con_gured to receive data from at least one source of patient data in a message-oriented protocol, to convert the data from the at least one source of patient data to a format recognized by the business logic server, and to send the converted data to the business logic server, the business logic server con_gured to obtain at least one structured report template from the plurality of structured report templates and to create a structured report by inserting the converted data into the at least one structured report template.",,,,,,,,,,,,,,,
10965605,2," A system as claimed in claim 1, wherein the business logic server is further con_gured to store the structured report in the structured object repository. ",,,,,,,,,,,,,,,
10965605,3," A system as claimed in claim 1, wherein the business logic server is further con_gured to generate a completion message after creating the structured report.",,,,,,,,,,,,,,,
10965605,4," A system as claimed in claim 1, further comprising a report server con_gured to request structured reports from the business logic server and display the reports to an end user.",,,,,,,,,,,,,,,
10965605,5," A system as claimed in claim 1, further comprising a service tools server having a report template editor.",,,,,,,,,,,,,,,
10965605,6," A system as claimed in claim 1, further comprising an outbound message device.",,,,,,,,,,,,,,,
10965605,7," A system as claimed in claim 1, _mher comprising a common data store con_gured to hold past procedure results.",,,,,,,,,,,,,,,
10965605,8," A system as claimed in claim 1, wherein the at least one inbound message device includes a device _le having a poller and a link to a template and is con_gured to map data into a template using a complex type data structure. ",,,,,,,,,,,,,,,
10965605,9," A system as claimed in claim 8, wherein the complex type data structure includes a coding scheme designator, a code value, a code scheme version, and a code meaning. ",,,,,,,,,,,,,,,
10965605,10," A system as claimed in claim 1, wherein the common schema includes a content item.",,,,,,,,,,,,,,,
10965605,11," A system as claimed in claim 1, wherein the content item includes a concept and a value. ",,,,,,,,,,,,,,,
10965605,12," A system as claimed in claim 1, wherein the business logic server is further con_gured to: generate a model of the converted data, the model containing a plurality of data elements each having a value; select a _rst data element from the plurality of data elements; determine if the _rst data element is contained within at least one multicontainer indicated in a hierarchically structured report template; copy the at least one multicontainer from the hierarchically structured report template into the hierarchically structured report; _nd a content item element within the at least one multicontainer, where the content item element matches the _rst data element; and import the value of the _rst data element into the content item element. ",,,,,,,,,,,,,,,
10965605,13," A system as claimed in claim 12, wherein the business logic server is further con_gured to mark the _rst data element as handled. ",,,,,,,,,,,,,,,
10965605,14," A system as claimed in claim 12, wherein the business logic server is further con_gured to select a second data element from the plurality of data elements.",,,,,,,,,,,,,,,
10965605,15," A method of creating a structured medical report, the method comprising: establishing a generalized structured report format; establishing a group of domain speci_c medical dictionaries; applying at least one of the domain speci_c medical dictionaries to the generalized structured report format using a processor; and inputting medical data to the processor. ",,,,,,,,,,,,,,,
10965605,16," A method as claimed in claim 15, wherein establishing a structured report format includes creating a schema.",,,,,,,,,,,,,,,
10965605,17," A method as claimed in claim 16, wherein creating a schema includes creating a content item element, a name code element, 3 units code element, and an input element.",,,,,,,,,,,,,,,
10965605,18," A method as claimed in claim 16, wherein creating a schema includes creating a second content item element, the second content item element having a mapping element.",,,,,,,,,,,,,,,
10965605,19," A method as claimed in claim 16, wherein creating a schema includes creating a complex type data structure for the content item.",,,,,,,,,,,,,,,
10965605,20," A method as claimed in claim 19, wherein creating the complex type data structure includes creating a coding scheme designator, a code value, a code scheme version, and a code meaning. ",,,,,,,,,,,,,,,
10965605,21," A method as claimed in claim 15, wherein inputting medical data to the processor includes formatting medical data in an inbound message device.",,,,,,,,,,,,,,,
10965605,22," A method as claimed in claim 21, wherein formatting the medical data in an inbound message device includes mapping the medical data from a _rst format to a second format.",,,,,,,,,,,,,,,
10965605,23," A data dictionary for use in a medical information system, the data dictionary comprising: a link to a template; a plurality of concepts associated with the templates; at least one source expression; and at least one destination expression linked to at least one of the plurality of concepts, the at least one destination expression con_gured to accept data structured according to a complex type data structure.",,,,,,,,,,,,,,,
10965605,24," A data dictionary as claimed in claim 23, wherein the destination expression has a plurality of arguments including a code scheme designator, a code value, a code scheme version, and a code meaning. ",,,,,,,,,,,,,,,
10965605,25," A data dictionary as claimed in claim 23, wherein the data dictionary designates a destination format. ",,,,,,,,,,,,,,,
10965605,26," An inbound message device comprising: a message processing script; a poller con_gured to determine when a medical information mapping device receives a message, and to call the message processing script; a mapping _le; and a parser the processing script con_gured to build a sequence from data in the message, and to call the parser.",,,,,,,,,,,,,,,
10965605,27," An inbound message device as claimed in claim 26, wherein the parser is con_gured to obtain a template name, read the contents of the sequence, parse the contents of the sequence according to the mapping _le, and append tags to the contents of the sequence.",,,,,,,,,,,,,,,
10965605,28," An inbound message device as claimed in claim 26, _rrther comprising a list of message types that are recognized by the inbound message device.",,,,,,,,,,,,,,,
10965605,29," An inbound message device as claimed in claim 28, wherein the poller is con_gured to take speci_c action according to the message type of a received message.",,,,,,,,,,,,,,,
10965605,30," An inbound message device as claimed in claim 26, wherein the message processing script is con_gured to generate a sequence of data items from a received message.",,,,,,,,,,,,,,,
10965605,31," An inbound message device as claimed in claim 26, wherein the message processing script is con_gured to call a parser.",,,,,,,,,,,,,,,
10965605,32," An inbound message devices as claimed in claim 26, wherein the parser is con_gured to access a data dictionary. ",,,,,,,,,,,,,,,
10965605,33," A method of converting _at data to a hierarchically structured report, the method comprising: generating a model of the _at data, the model containing a plurality of data elements each having a value; selecting a _rst data element from the plurality of data elements; determining if the _rst data element is contained within at least one multicontainer indicated in a hierarchically structured report template; copying the at least one multicontainer from the hierarchically structured report template into the hierarchically structured report; _nding a content item element within the at least one multicontainer, where the content item element matches the _rst data element; and importing the value of the _rst data element into the content item element. ",,,,,,,,,,,,,,,
10965605,34," The method as claimed in claim 33, further comprising marking the _rst data element as handled. ",,,,,,,,,,,,,,,
10965605,35," The method as claimed in claim 33, further comprising selecting a second data element from the plurality of data elements.",,,,,,,,,,,,,,,
11489228,1," A method of forming a gate of a _ash memory device, the method comprising the steps of: sequentially forming a tunnel oxide _lm, a _rst polysilicon layer for a _oating gate, a dielectric layer, a second polysilicon layer for a control gate, a conductive metal silicide _lm, and a hard mask _lm on a semiconductor substrate; etching the hard mask _lm, the metal silicide _lm, the second polysilicon layer, and a part of the dielectric layer to expose the _rst polysilicon layer; and etching the exposed _rst polysilicon layer and the tunnel oxide _lm to form a gate, wherein during the etch process of the _rst polysilicon layer, sidewalls of the _rst polysilicon layer forming the gate are etched to a predetermined width, thereby increasing a gate width ratio between the _rst polysilicon layer and the second polysilicon layer. ",,,,,,,,,,,,,,,
11489228,2," The method of claim 1, comprising performing the etch process of the _rst polysilicon layer using ion of CF4 gas transformed to a plasma state and a low bias power of 80 W to 100 W.",,,,,,,,,,,,,,,
11489228,3," The method of claim 1, wherein said metal silicide _lm is a tungsten silicide _lm.",,,,,,,,,,,,,,,
11489228,4," A method of forming a gate of a _ash memory device, in which a gate etch process is performed in a DPS, DPS+ or DPS lI chamber, the method comprising the steps of: sequentially forming a tunnel oxide _lm, a _rst polysilicon layer for a _oating gate, a dielectric layer, a second polysilicon layer for a control gate, a conductive metal silicide _lm, and a hard mask _lm on a semiconductor substrate; etching the hard mask _lm and a part of the metal silicide _lm, comprising carrying out a main etch process of the metal silicide _lm and an over-etch process of the metal silicide _lm; performing an etch process of the second polysilicon layer; and etching the dielectric layer, the _rst polysilicon layer, and the tunnel oxide _lm, comprising carrying out a main etch process of the _rst polysilicon layer and an over-etch process of the _rst polysilicon layer. ",,,,,,,,,,,,,,,
11489228,5," The method of claim 4, comprising performing the main etch process of the metal silicide _lm using a pressure of4 mT to 15 mT, a top power of 300 W to 1000 W, a bias power of 30 W to 150 W, NF; of 10 SCCM to 30 SCCM, C1; of 10 SCCM to 100 SCCM, 02 of 1 SCCM to 10 SCCM, N2 of 10 SCCM to 50 SCCM, and He of 50 SCCM to 200 SCCM. ",,,,,,,,,,,,,,,
11489228,6,"  The method of claim 3, comprising performing the main etch process of the metal silicide _lm by controlling an etch target utilizing an EPD system mounted in a DPS, DPS+ or DPS lI chamber apparatus until the second polysilicon layer of a wide pattern of a peripheral circuit region is exposed.",,,,,,,,,,,,,,,
11489228,7," The method of claim 3, comprising performing the over‹etch process of the metal silicide _lm using a pressure of 10 mT to 30 mT, a top power of 300 W to 1000 W, a bias power onO W to 50 W, C12 of 50 SCCM to 150 SCCM, HE of 50 SCCM to 200 SCCM, and N2 ofl SCCM to 10 SCCM. ",,,,,,,,,,,,,,,
11489228,8," The method of claim 3, comprising performing the over-etch process of the metal silicide _lm by controlling an etch target to correspond 40 % to 80 % of an EPD time used in the main etch process. ",,,,,,,,,,,,,,,
11489228,9," The method of claim 3, comprising performing the etch process of the second polysilicon layer using a pressure of 10 mT to 80 mT, atop power of 300 W to 1000 W, a bias power of 50 W to 200 W, HBr of 50 SCCM to 200 SCCM, 02 of0 SCCM to 10 SCCM, and He of0 SCCM to 200 SCCM.",,,,,,,,,,,,,,,
11489228,10," The method of claim 3, comprising setting an etch target of the etch process of the second polysilicon layer to a point at which the second polysilicon layer existing on the dielectric layer in the entire wafer region is stripped.",,,,,,,,,,,,,,,
11489228,11," The method of claim 4, comprising performing the main etch process of the _rst polysilicon layer using a pressure of 2 mT to 10 mT, a top power of 400 W to 600 W, a bias power of 80 W to 100 W, and CF4 gas.",,,,,,,,,,,,,,,
11489228,12," The method of claim 4, comprising performing the main etch process of the first polysilicon layer by controlling an etch target utilizing an EPD system mounted in a DPS equipment until the tunnel oxide _lm of a wide pattern of a peripheral circuit region is exposed, wherein an EPD time of 5 % to 30 % is additionally performed. ",,,,,,,,,,,,,,,
11489228,13," The method of claim 4, comprising performing the over-etch process of the _rst polysilicon layer using a pressure of 10 mT to 80 mT, top pOWBr of 300 W to 1000 W, bias power of 50 W to 200 W, HBr of 50 SCCM to 200 SCCM, 0; of 0 SCCM to 5 SCCM, and He ofO SCCM to 200 SCCM.",,,,,,,,,,,,,,,
11489228,14," The method of claim 4, wherein said metal silicide _lm is a tungsten silicide _lm.",,,,,,,,,,,,,,,
10318287,1," A removable illumination device that displays, comprising: a housing having a front component, a removable panel, and a back component, said front component is connected to said back component, said front component having an outer edge, said panel includes indicia which is to be illuminated, said panel is removed by a removable connector means, said front component of said housing including a transparent portion to permit said indicia on said panel to be illuminated therethrough; a plurality of suction cups extending from said front component of said housing for the attachment to a suitable surface; a light source for illuminating indicia on said panel, said back component of said housing being dimensioned and con_gured to receive said light source; and a power source, said power source connected to said light source to provide electricity for illumination. ",,,,,,,,,,,,,,,
10318287,2," The removable illumination device in claim 1, wherein said power source is selected _'om the group consisting of a connection to a cigarette lighter, a battery, and small solar panel assembly, or any combination thereof.",,,,,,,,,,,,,,,
10318287,3," The removable illumination device in claim 1, wherein said power source is a solar power assembly.",,,,,,,,,,,,,,,
10318287,4," The removable illumination device in claim 3, wherein said solar power assembly can be pivoted into alternative positions subjecting the cells of said solar power assembly to the best angle of light. ",,,,,,,,,,,,,,,
10318287,5," The removable illumination device in claim 2, wherein said power source is powered by a combination of a solar power assembly and at one rechargeable battery.",,,,,,,,,,,,,,,
