Application_Id,Claim_Id,Claim_text,No_sentences,No_words,No_complex_words,No_characters,Percent_complex_words,Av_w_sentence,Av_syllable_w,Flesch_Kincaid_Reading,Flesch_Kincaid_Grade,Gunning_Fog,SMOG,Coleman_Liau,ARI,Lexical_density,Granted
11619344,15,"The method of claim 14, wherein said precharge phase is less than one-half of said read cycle.",,,,,,,,,,,,,,,1
11619344,16,"An integrated circuit, comprising: a read only memory device, comprising: one or more transistors; and a circuit to read said one or more transistors during a read cycle, wherein said read cycle positions a prechar ge phase prior to an evaluation phase",,,,,,,,,,,,,,,1
11619344,17,"The integrated circuit of claim 16, wherein said precharge phase is terminated by a clock edge",,,,,,,,,,,,,,,1
11619344,18,"The integrated circuit of claim 17, wherein said precharge phase lasts for approximately (me—hall of said read cycle",,,,,,,,,,,,,,,1
11619344,19,The integrated circuit of claim 16. wherein said precharge phase is internally timed out prior to a subsequent clock edge,,,,,,,,,,,,,,,1
11619344,20,"The integrated circuit of claim 19, wherein said precharge phase is less than one- half of said read cycle .12.",,,,,,,,,,,,,,,1
11693111,1,"An isolated BoNT/A peptide of SEQ ID NO: 1 having a length of at most 30 amino acids, said BoNT/A peptide comprising an amino acid sequence selected from the group consisting of amino aCIdS 491—509 of SEQ ID NO: 1, amino aCids 519—537 of SEQ ID NO 1, amino acids 533—551 of SEQ ID NO: 1, amino acids 547—565 of SEQ ID NO: 1, amino acids 589-607 of SEQ ID NO: 1, amino acids 631-649 of SEQ ID NO: 1, amino acids 673-691 of SEQ ID NO: 1, 715-733 of SEQ ID NO: 1, amino acids 743-761 of SEQ ID NO: 1, amino acids 771-789 of SEQ ID NO: 1, amino acids 785-803 of SEQ ID NO: 1, amino acids 813—831 of SEQ ID NO: 1 and a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 491-509 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino aCids 519—537 of SEQ ID NO: 1, 1—4 conservative amino acid substitutions to amino acids 533-551 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 589-607 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 631-649 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino aCids 673—691 of SEQ ID NO: 1, 1—4 conservative amino acid substitutions to amino acids 715-733 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 743-761 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 771-789 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 785-803 of SEQ ID NO: 1 or 1-4 conservative amino aCid substitutions to amino acids 813—831",,,,,,,,,,,,,,,1
11693111,2,"The BoNT/A peptide of claim 1, comprising an amino acid sequence selected from the group consisting of amino acids 547-565 of SEQ ID NO: 1, amino acids 589-607 of SEQ ID NO: 1, amino aCids 743—761 of SEQ ID NO: 1, amino acids 785—803 of SEQ ID NO: 1 and a conservative BoNT/A amino acid sequence variant thereof, wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino aCids 589—607 of SEQ ID NO: 1, 1—4 conservative amino acid substitutions to amino acids 743—761 of SEQ ID NO: 1 or 1—4 conservative amino acid substitutions to amino acids 785-803 of SEQ ID NO: 1. 71 of 77 *** PAGE 2 *** Patent Application 17525 DIV3 (BOT) Atassi, BoNT/A Peptides and Methods of Predicting and Reducing lmmunoresistance to Botulinum Toxin Therapy",,,,,,,,,,,,,,,1
11693111,3,"The BoNT/A peptide of claim 2, comprising an amino acid sequence selected from the group consisting of amino acids 547-565 of SEQ ID NO: 1, amino acids 785-803 of SEQ ID NO: 1 and a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1 or 1-4 conservative amino acid substitutions to amino acids 785-803 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,4,"The BoNT/A peptide of claim 1, comprising amino aCIds 547—565 of SEQ ID NO: 1 or a conservative BoNT/A amino aCId sequence variant thereof, wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,5,"The BoNT/A peptide of claim 1, comprising amino aCIds 743—761 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 743-761 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,6,"The BoNT/A peptide of claim 1, comprising amino aCIds 785—803 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 785-803 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,7,"The BoNT/A peptide of any of Claims 1—6, wherein said BoNT/A peptide has a length of at most 25 amino acids.",,,,,,,,,,,,,,,1
11693111,8,"An isolated BoNT/A peptide of SEQ ID NO: 1 consisting essentially of an amino acid sequence selected from the group consisting of amino acids 491-509 of SEQ ID NO: 1, amino acids 519-537 of SEQ ID NO: 1, amino acids 533-551 of SEQ ID NO: 1, amino acids 547-565 of SEQ ID NO: 1, amino acids 589-607 of SEQ ID NO: 1, amino acids 631-649 of SEQ ID NO: 1, amino acids 659-677 of SEQ ID NO: 1, amino acids 673-691 of SEQ ID NO: 1, 715-733 of SEQ ID NO: 1, amino acids 743-761 of SEQ ID NO: 1, amino acids 771-789 of SEQ ID NO: 1, amino acids 785-803 of SEQ ID NO: 1, amino acids 813-831 of SEQ ID NO: 1, amino acids 827-845 of SEQ ID NO: 1 and a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 491-509 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 519-537 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 533-551 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 589-607 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 631-649 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 659-677 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 673-691 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 715-733 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 743-761 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 771-789 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 785-803 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 813-831 or 1-4 conservative amino acid substitutions to amino acids 827-845 of SEQ ID NO: 1. ",,,,,,,,,,,,,,,1
11693111,9,"The BoNT/A peptide of claim 8, wherein said BoNT/A peptide is amino acids 547-565 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 conservative amino acid substitutions to amino acids 547-565 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,10,"The BoNT/A peptide of claim 8, wherein said BoNT/A peptide is amino acids 589-607 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 consewative amino acid substitutions to amino acids 589-607 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,11,"The BoNT/A peptide of claim 8, wherein said BoNT/A peptide is amino acids 659-677 of SEQ ID NO 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 consen/ative amino acid substitutions to amino acids 659-677 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,12,"The BoNT/A peptide of claim 8, wherein said BoNT/A peptide is amino acids 743-761 of SEQ ID NO 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 conservative amino acid substitutions to amino acids 743-761 of SEQ ID NO: 1. 73 of 77 *** PAGE 4 *** Patent Application 13. 14. 15. 16. 17. 17525 DIV3 (BOT) Atassi, BoNT/A Peptides and Methods of Predicting and Reducing lmmunoresistance to Botulinum Toxin Therapy",,,,,,,,,,,,,,,1
11693111,13,"The BoNT/A peptide of claim 8, wherein said BoNT/A peptide is amino acids 785-803 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 785—803 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,14,"An isolated BoNT/A peptide of SEQ ID NO: 1 having a length of at most 30 amino acids, said BoNT/A peptide comprising an amino acid sequence selected from the group consisting of amino acids 554-564 of SEQ ID NO: 1, amino acids 593-602 of SEQ ID NO: 1, amino acids 666-676 of SEQ ID NO: 1, amino acids 748-757 of SEQ ID NO: 1, amino acids 785-794 of SEQ ID NO: 1 and a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 554-564 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 593-602 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 666-676 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 748-757 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 785-794 of SEQ ID NO: 1. ",,,,,,,,,,,,,,,1
11693111,15,"The BoNT/A peptide of claim 14, comprising amino acids 554-564 of SEQ ID NO: 1, or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 554-564 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,16,"The BoNT/A peptide of claim 14, comprising amino acids 593-602 of SEQ ID NO: 1, or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 593—602 of SEQ ID NO 1",,,,,,,,,,,,,,,1
11693111,17,"The BoNT/A peptide of claim 14, comprising amino acids 666-676 of SEQ ID NO: 1, or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 666—676 of SEQ ID NO 1 74 of 77 *** PAGE 5 *** Patent Application 17525 DIV3 (BOT) Atassi, BoNT/A Peptides and Methods of Predicting and Reducing Immunoresistance to Botulinum Toxin Therapy",,,,,,,,,,,,,,,1
11693111,18,"The BoNT/A peptide of claim 14, comprising amino acids 748—757 of SEQ ID NO 1, or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 748-757 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,19,"The BoNT/A peptide of claim 14, comprising amino acids 785—794 of SEQ ID NO 1, or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 785-794 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,20,"The BoNT/A peptide of any of Claims 14—19, wherein said BoNT/A peptide has a length of at most 20 amino acids. ",,,,,,,,,,,,,,,1
11693111,21,"An isolated BoNT/A peptide of SEQ ID NO: 1 consisting essentially of an amino acid sequence selected from the group consisting of amino acids 554-564 of SEQ ID NO: 1, amino acids 593-602 of SEQ ID NO: 1, amino acids 666-676 of SEQ ID NO: 1, amino acids 748-757 of SEQ ID NO: 1, amino acids 785-794 of SEQ ID NO: 1, and a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 554-564 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 593-602 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 666-676 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 748-757 of SEQ ID NO: 1, 1-4 conservative amino acid substitutions to amino acids 785-794 of SEQ ID NO: 1. ",,,,,,,,,,,,,,,1
11693111,22,"The BoNT/A peptide of claim 21, wherein said BoNT/A peptide is amino acids 554-564 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 conservative amino acid substitutions to amino acids 554—564 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,23,"The BoNT/A peptide of claim 21, wherein said BoNT/A peptide is amino acids 593-602 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1—4 conservative amino acid substitutions to amino acids 593—602 of SEQ ID NO: 1. 75 of 77 *** PAGE 6 *** Patent Application 17525 DIV3 (BOT) Atassi. BoNT/A Peptides and Methods of Predicting and Reducing lmmunoresistance to Botulinum Toxin Therapy",,,,,,,,,,,,,,,1
11693111,24,"The BoNT/A peptide of claim 21, wherein said BoNT/A peptide is amino acids 666—676 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 666-676 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,25,"The BoNT/A peptide of claim 21, wherein said BoNT/A peptide is amino acids 748—757 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 748-757 of SEQ ID NO: 1.",,,,,,,,,,,,,,,1
11693111,26,"The BoNT/A peptide of claim 21, wherein said BoNT/A peptide is amino acids 785—794 of SEQ ID NO: 1 or a conservative BoNT/A amino acid sequence variant thereof; wherein said conservative BoNT/A amino acid sequence variant comprises 1-4 conservative amino acid substitutions to amino acids 785-794 of SEQ ID NO: 1. 76 of 77",,,,,,,,,,,,,,,1
10892395,1,"A method of calibrating level sensors of at least two lithographic projection apparatus to correct machine to machine level sensor process dependency, said method comprising: using a ﬁrst lithographic apparatus, measuring a ﬁrst set of leveling data for a reference substrate, using the ﬁrst lithographic apparatus, measuring a second set of leveling data for a substrate processed according to a ﬁrst process; using a second lithographic apparatus, measuring a third set of leveling data for a reference substrate; using the second lithographic apparatus, measuring a fourth set of leveling data for a substrate processed according to the ﬁrst process; and based on the ﬁrst, second, third and fourth sets of leveling data, calculating a set of level sensor parameters corresponding to machine to machine level sensor differences for the ﬁrst process, wherein the machine to machine level sensor differences are measured and stored as intraﬁeld values.",,,,,,,,,,,,,,,1
10892395,2,"The method according to claim 1, wherein said measuring a second set of leveling data is performed using an air gauge sensor. ",,,,,,,,,,,,,,,1
10892395,3,"The method according to claim 1, wherein said measuring a second set of leveling data is performed using an off-line measurement tool in addition to the ﬁrst lithographic apparatus.",,,,,,,,,,,,,,,1
10892395,4,"The method according to claim 1, wherein said measuring a ﬁrst set of leveling data for a reference substrate includes measuring a ﬁrst set of leveling data for a bare substrate.",,,,,,,,,,,,,,,1
10892395,5,"The method according to claim 1, wherein said measuring a ﬁrst set of leveling data for a reference substrate includes measuring a ﬁrst set of leveling data for a substrate having a calibration resist thereon.",,,,,,,,,,,,,,,1
10892395,6,"The method according to claim 1 wherein said measuring a fust set of leveling data for a reference substrate includes measuring a ﬁrst set of leveling data for a substrate that has been processed according to a second process, and wherein said method comprises characterizing a machine to machine process dependency of the second process.",,,,,,,,,,,,,,,1
10892395,7,"The method according to claim 1 further comprising: using a third apparatus, measuring a ﬁﬁh set of leveling data for a reference substrate; using the third apparatus, measuring a sixth set of leveling data for a substrate processed according to the ﬁrst process performing additional measurements; and based on the ﬁﬁh and sixth sets of leveling data, and based on the ﬁrst and second sets of leveling data and/or the third and fourth sets of leveling data, calculating a set of level sensor parameters corresponding to machine to machine level sensor differences for the ﬁrst process.",,,,,,,,,,,,,,,1
10892395,8,"The method according to claim 1, wherein said measuring comprises taking a plurality of intraﬁeld measurements at each of a plurality of locations on the corresponding substrate.",,,,,,,,,,,,,,,1
10892395,9,"The method according to claim 1, wherein said measuring comprises taking a plurality of measurements at each measured point on the measured substrates, and wherein the substrates are alternated between measurements.",,,,,,,,,,,,,,,1
10892395,10,"The method according to claim 1, wherein said measuring comprises maintaining the substrate on a chuck during measurements and reloading the substrate onto the chuck between measurements.",,,,,,,,,,,,,,,1
10892395,11,"The method according to claim 1, wherein said measuring comprises using a level sensor of the corresponding lithographic apparatus, each of said level sensors having a respective spot size and each of said respective spot sizes being substantially the same size. ",,,,,,,,,,,,,,,1
10892395,12,"A device manufacturing method using a lithographic apparatus, said method comprising: imaging a patterned beam of radiation onto a target area of a substrate having a layer of radiation sensitive material; and prior to said imaging, determining and providing a set of process dependent parameters for adjusting the imaging, said determining including: using a ﬁrst lithographic apparatus, measuring a ﬁrst set of leveling data for a reference substrate, using the ﬁrst lithographic apparatus, measuring a second set of leveling data for a substrate processed according to a ﬁrst process; using a second lithographic apparatus, measuring a third set of leveling data for the reference substrate; using the second lithographic apparatus, measuring a fourth set of leveling data for a substrate processed according to the ﬁrst process; and based on the ﬁrst, second, third and fourth sets of leveling data, calculating a set of level sensor parameters corresponding to machine to machine level sensor differences for the ﬁrst process, wherein the machine to machine level sensor differences are measured and stored as intraﬁeld values.",,,,,,,,,,,,,,,1
10892395,13,A device manufactured according to the method of claim 12.,,,,,,,,,,,,,,,1
10892395,14,"A lithographic system comprising: a radiation system conﬁgured to provide a beam of radiation; a support structure conﬁgured to support a patterning structure, the patterning structure being conﬁgured to pattern the beam according to a desired pattern; a substrate table conﬁgured to hold a substrate; a projection system conﬁgured to project the patterned beam onto a target portion of the substrate; in a ﬁrst lithographic apparatus, means for measuring a ﬁrst set of leveling data for a reference substrate; in the ﬁrst lithographic apparatus, means for measuring a second set of leveling data for a substrate processed according to a ﬁrst process; in a second lithographic projection apparatus, means for measuring a third set of leveling data for a reference substrate; in the second lithographic projection apparatus, means for measuring a fourth set of leveling data for a substrate processed according to the ﬁrst process; and a processor conﬁgured to calculate, based on the ﬁrst, second, third and fourth sets of leveling data, a set of level sensor parameters corresponding to machine to machine level sensor differences for the ﬁrst process, wherein the machine to machine level sensor differences are measured and stored as intraﬁeld values.",,,,,,,,,,,,,,,1
10892395,15,"The lithographic system according to claim 14, wherein the ﬁrst lithographic apparatus comprises an air gauge sensor.",,,,,,,,,,,,,,,1
10892395,16,"The lithographic system according to claim 14, wherein at least one of said means for measuring includes a level sensor using radiation having a wavelength less than about nine hundred ﬁfty (950) nanometers.",,,,,,,,,,,,,,,1
10892395,17,"A method of calibration, said method comprising: using a ﬁrst sensor of a ﬁrst lithographic apparatus, measuring a first set of surface position data for a reference substrate, using the ﬁrst sensor, measuring a second set of surface position data for a substrate processed according to a ﬁrst process; using a second sensor of a second lithographic apparatus, measuring a third set of surface position data for a reference substrate; using the second sensor, measuring a fourth set of surface position data for a substrate processed according to the ﬁrst process; and based on the ﬁrst, second, third and fourth sets of surface position data, calculating a plurality of distances between a measurement error of the ﬁrst sensor corresponding to the ﬁrst process and a measurement error of the second sensor corresponding to the ﬁrst process, wherein each of said plurality of distances is associated with a corresponding location, all of the corresponding locations being within the same exposure ﬁeld of the second lithographic apparatus.",,,,,,,,,,,,,,,1
10892395,18,"The method of calibration according to claim 17, wherein said measuring a ﬁrst set of surface position data and said measuring a third set of surface position data are performed for the same reference substrate.",,,,,,,,,,,,,,,1
10892395,19,"The method of calibration according to claim 17, wherein said measuring a third set of surface position data and said measuring a fourth set of surface position data are performed for the same processed substrate.",,,,,,,,,,,,,,,1
10892395,20,"The method of calibration according to claim 17, wherein said measuring a second set of surface position data is performed using an air gauge sensor.",,,,,,,,,,,,,,,1
10892395,21,"The method of calibration according to claim 17, wherein said measuring a ﬁrst set of surface position data for a reference substrate includes measuring a ﬁrst set of surface position data for a bare substrate.",,,,,,,,,,,,,,,1
10892395,22,"The method of calibration according to claim 17, wherein said measuring a ﬁrst set of surface position data for a reference substrate includes measuring a ﬁrst set of surface position data for a substrate having a calibration resist thereon. ",,,,,,,,,,,,,,,1
10892395,23,"The method of calibration according to claim 17, wherein said ﬁrst sensor comprises a ﬁrst level sensor haw'ng a ﬁrst spot size, and wherein said second sensor comprises a second level sensor having a second spot size substantially the same as the ﬁrst spot size.",,,,,,,,,,,,,,,1
10892395,24,"The method of calibration according to claim 17, wherein measuring at least one of said sets of surface position data includes using radiation having a wavelength less than about nine hundred ﬁﬁy (950) nanometers.",,,,,,,,,,,,,,,1
10892395,25,"The method of calibration according to claim 17, wherein said measuring a ﬁrst set of surface position data comprises: using a projection system to image a pattern onto the reference substrate at each of a plurality of different target locations, 3 distance between a surface of the substrate at the target location and a ﬁnal optical surface of the projection system during the imaging being different for each of the plurality of target locations; and selecting a target location, from among the plurality of target locations, based on a quality of the corresponding image.",,,,,,,,,,,,,,,1
10892395,26,"The method of calibration according to claim 17, wherein said measuring a second set of surface position data compri ses: imaging a pattern onto the substrate at each of a plurality of different target locations, a displacement of a surface of the substrate during the imaging being different for each of the plurality of target locations, and for each of the plurality of target locations, evaluating a quality of the corresponding image.",,,,,,,,,,,,,,,1
10892395,27,"The method of calibration according to claim 17, wherein said ﬁrst set of surface position data includes information characterizing a relative displacement along an axis perpendicular to a surface of the substrate and information characterizing a relative rotation about an axis parallel to the surface of the substrate.",,,,,,,,,,,,,,,1
10892395,28,"The method of calibration according to claim 17, wherein said calculating comprises, based on the ﬁrst and second sets of surface position data, determining a process dependent error of the ﬁrst sensor at each of a plurality of locations within an exposure field of the ﬁrst lithographic apparatus.",,,,,,,,,,,,,,,1
10892395,29,"The method of calibration according to claim 28, said method comprising, based on the process dependent error of the ﬁrst sensor, determining a process dependent error of the second sensor at each of the plurality of locations.",,,,,,,,,,,,,,,1
10973487,1,"In an internal combustion engine having at least two banks of cylinders disposed in a V-shaped arrangement, first and second air ducts for supplying compressed air respectively to respective first and second intake manifolds associated with the cylinder banks, the air ducts crossing from one side of the engine to the other, the improvement wherein the air ducts twist at least in the crossover region and have a cross-sectional shape such that they sit in flat contact with one another. ",,,,,,,,,,,,,,,1
10973487,2,The internal combustion engine as claimed in claim 1 and a crossover pipe having portions of the two air ducts integrally incorporated therein. ,,,,,,,,,,,,,,,1
10973487,3,The internal combustion engine as claimed in claim 2 the two air ducts having a common wall within the crossover pipe. ,,,,,,,,,,,,,,,1
10973487,4,"The internal combustion engine as claimed in claim 2 wherein the air ducts respectively have an essentially semi-circular cross-section within the crossover pipe and twist in such a way that, together, they form an essentially circular cross-sectional shape at the outer circumference thereof. ",,,,,,,,,,,,,,,1
10973487,5,The internal combustion engine as claimed in claim 2 wherein the air ducts respectively have connectors for lines for recirculating exhaust gas and the connectors are disposed in the crossover pipe. ,,,,,,,,,,,,,,,1
10973487,6,"The internal combustion engine as claimed in claim 1, wherein the air ducts respectively have an essentially semi-circular cross-section at least in the crossover region and twist in such a way that, together, they form an essentially circular cross-sectional shape at the outer circumference. ",,,,,,,,,,,,,,,1
10973487,7,The internal combustion engine as claimed in claim 1 wherein the air ducts respectively have connectors for lines for recirculating exhaust gas and the connectors are disposed in the crossover region of the air ducts. ,,,,,,,,,,,,,,,1
10973487,8,The internal combustion engine as claimed in claim 7 wherein the connectors are spaced apart on the same side of the twisted air ducts in a symmetrical arrangement with respect to a crossover point of the air ducts. ,,,,,,,,,,,,,,,1
10973487,9,The internal combustion engine as claimed in claim 7 wherein the compressed air is supplied respectively to the ducts by two turbochargers. ,,,,,,,,,,,,,,,1
10973487,10,"A charge air system for an internal combustion engine of V-shaped configuration, each bank of said engine having an intake manifold comprising: a first air duct fluidly connected to supply charge air exclusively to the intake manifold of one bank of cylinders; a second air duct fluidly connected to supply charge air exclusively to a second bank of cylinders; and a crossover pipe in which portions of the first air duct and the second air duct are integrally incorporated. ",,,,,,,,,,,,,,,1
10973487,11,The internal combustion engine as claimed in claim 10 wherein the two air ducts have a common wall within the crossover pipe. ,,,,,,,,,,,,,,,1
10973487,12,"The internal combustion engine as claimed in claim 10 wherein the air ducts respectively have an essentially semi-circular cross-section within the crossover pipe and twist in such a way that, together, they form an essentially circular cross-sectional shape at the outer circumference thereof. ",,,,,,,,,,,,,,,1
10973487,13,The internal combustion engine as claimed in claim 10 wherein the air ducts respectively have connectors for lines for recirculating exhaust gas and the connectors are disposed in the crossover pipe. ,,,,,,,,,,,,,,,1
10973487,14,The internal combustion engine as claimed in claim 13 wherein the connectors are spaced apart on the same side of the twisted air ducts in a symmetrical arrangement with respect to a crossover point of the air ducts. ,,,,,,,,,,,,,,,1
10973487,15," A crossover pipe for use an internal combustion engine of V-shaped configuration, each bank of said engine having an intake manifold and an air duct fluidly connected thereto to supply charge air exclusively to such intake manifold, comprising: an integral body incorporating separated portions of the air ducts for each bank, said air ducts having a common wall within the crossover pipe. ",,,,,,,,,,,,,,,1
10973487,16,"The internal combustion engine as claimed in claim 15 wherein the air ducts respectively have an essentially semi-circular cross-section within the crossover pipe and twist in such a way that, together, they form an essentially circular cross-sectional shape at the outer circumference thereof. ",,,,,,,,,,,,,,,1
10973487,17,The internal combustion engine as claimed in claim 15 wherein the air ducts respectively have connectors for lines for recirculating exhaust gas and the connectors are disposed in the crossover pipe. ,,,,,,,,,,,,,,,1
10973487,18,The internal combustion engine as claimed in claim 17 wherein the connectors are spaced apart on the same side of the twisted air ducts in a symmetrical arrangement with respect to a crossover point of the air ducts.,,,,,,,,,,,,,,,1
9509548,1,"A heat-insulating coating, comprising: one or more non-micellar cholesteric layers, each reflecting at least 40% of ambient incident radiation in the infrared wavelength range above 750 nm. ",,,,,,,,,,,,,,,1
9509548,2,"The heat-insulating coating as claimed in claim 1, which transmits at least 80% of the incident radiation in the wavelength range from about 390 nm to 750 nm. ",,,,,,,,,,,,,,,1
9509548,3,"The heat-insulating coating as claimed in claim 1, which comprises two or more cholesteric IR-reflecting layers. ",,,,,,,,,,,,,,,1
9509548,4,"The heat-insulating coating as claimed in claim 3, whose cholesteric layers have mutually different reflection maxima in the wavelength range >750 nm. ",,,,,,,,,,,,,,,1
9509548,5,"The heat-insulating coating as claimed in claim 1, which comprises two or more cholesteric layers, the pitch of the helical superstructures of 2 layers in each case being identical but their handedness being different. ",,,,,,,,,,,,,,,1
9509548,6,"The heat-insulating coating as claimed in claim 1, which between layers having a helical superstructure of identical pitch and identical handedness has a medium which reverses the direction of rotation of the transmitted circularly polarized light. ",,,,,,,,,,,,,,,1
9509548,7,"The heat-insulating coating as claimed in claim 6, which reflects at least 75% of the incident radiation in the wavelength range above 750 nm. ",,,,,,,,,,,,,,,1
9509548,8,"The heat-insulating coating as claimed in claim 1, which in the cured state comprises cholesteric compounds or mixtures of compounds selected from the group consisting of a) at least one cholesteric polymerizable monomer; b) at least one achiral, nematic, polymerizable monomer and a chiral compound; c) at least one cholesteric crosslinkable polymer; d) at least one cholesteric polymer in a polymerizable diluent or a mixture of polymerizable diluents; e) at least one cholesteric polymer whose cholesteric phase can be frozen in by rapid cooling to below the glass transition temperature; or f) at least one achiral, liquid-crystalline crosslinkable polymer and a chiral compound. ",,,,,,,,,,,,,,,1
